Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-03T23:00+00:00,80699.32,59732.08,147546.27,57.3,57.3,70.01,57.3,57.3,57.3,58.71,129.25,90.39,129.25,57.3,74.19,57.3,57.3,81.28,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,129.25,129.25,57.3,80.13,90.39,57.3,58.71,58.71,58.71,58.71,57.3,57.3
2024-01-04T00:00+00:00,80159.82,57210.05,145093.5,50.46,50.46,50.46,50.46,50.46,50.46,53.6,106.34,87,106.34,50.46,65,50.46,50.46,82.33,65,65,65,65,65,65,65,65,65,106.34,106.34,50.46,80.13,87,50.46,53.6,53.6,53.6,53.6,50.46,50.46
2024-01-04T01:00+00:00,80028.24,55998.74,143429.72,40,40,40,40,40,40,54.44,94.42,80.21,94.42,40,40,40,40,79,40,40,40,40,40,40,40,40,40,94.42,94.42,40,77.1,80.21,40,54.44,54.44,54.44,54.44,40,40
2024-01-04T02:00+00:00,78833.58,55249.01,143494.11,25.48,25.48,25.48,25.48,25.48,25.48,55.18,97.79,70.1,97.79,25.48,35.2,25.48,25.48,75.72,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,97.79,97.79,25.48,77.1,70.1,25.48,55.18,55.18,55.18,55.18,25.48,25.48
2024-01-04T03:00+00:00,78040.41,55960.67,142895.31,35,35,49.39,35,35,35,58.25,121.44,66.86,121.44,35,49.39,35,35,75.72,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,121.44,121.44,35,82.11,66.86,35,58.25,58.25,58.25,58.25,35,35
2024-01-04T04:00+00:00,78384.6,59684.95,142977.86,57.73,57.73,70.1,57.73,57.73,57.73,59.15,180.21,68.14,180.21,57.73,70.1,57.73,57.73,74,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,180.21,180.21,57.73,85.85,68.14,57.73,59.15,59.15,59.15,59.15,57.73,57.73
2024-01-04T05:00+00:00,79394.71,66768.34,145572.8,72.65,72.65,97.61,72.65,72.65,72.65,72.65,148.11,86.74,300,72.65,97.61,72.65,72.65,78.78,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.61,148.11,148.11,72.65,93.56,86.74,72.65,72.65,72.65,72.65,72.65,72.65,72.65
2024-01-04T06:00+00:00,80252.44,76149.18,148757.13,85.02,85.02,85.02,85.02,85.02,85.02,85.02,379.25,94.51,379.25,85.02,85.02,85.02,85.02,87.34,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,379.25,379.25,85.02,88.21,94.51,85.02,85.02,85.02,85.02,85.02,85.02,85.02
2024-01-04T07:00+00:00,80381.37,81546.09,153771.1,91.47,91.47,91.47,91.47,91.47,91.47,91.47,299.99,96,299.99,91.47,91.47,91.47,91.47,90,106.51,110,110,110,110,110,110,106.51,106.51,299.99,299.99,91.47,91.47,96,91.47,91.47,91.47,91.47,91.47,91.47,91.47
2024-01-04T08:00+00:00,80413.93,84815.71,157298.98,94.2,94.2,94.2,94.2,94.2,94.2,94.2,300,98.13,300,94.2,94.2,94.2,94.2,95.66,100.46,108.38,108.38,108.38,108.38,108.38,108.38,100.46,100.46,300,300,94.2,94.2,98.13,94.2,94.2,94.2,94.2,94.2,94.2,94.2
2024-01-04T09:00+00:00,80467.66,85837.44,163019.95,91.54,91.59,73.83,91.83,91.61,91.61,91.98,300.07,95,300.07,91.54,73.83,88.48,92.78,105.27,73.83,97.83,97.83,97.83,97.83,97.83,97.83,73.83,73.83,300.07,300.07,91.61,91.98,95,73.83,91.98,91.98,91.98,91.98,90.53,92.26
2024-01-04T10:00+00:00,80526.63,86980.41,165449.97,89.95,90,70.1,90.27,90.03,90.03,90.4,300,90.35,300,89.95,70.1,86.54,91.34,110.56,70.1,89.95,89.95,89.95,89.95,89.95,89.95,70.1,70.1,300,300,90.03,90.45,90.35,70.1,90.4,90.4,90.4,90.4,88.82,90.76
2024-01-04T11:00+00:00,80563.93,87695.17,166122.58,86.29,86.26,70.1,86.5,86.3,86.3,86.69,299.99,89,299.99,86.21,70.1,83.44,87.38,115,70.1,86.21,86.21,86.21,86.21,86.21,86.21,70.1,70.1,299.99,299.99,86.28,86.64,89,70.1,86.69,86.69,86.69,86.69,85.33,86.91
2024-01-04T12:00+00:00,80577.27,90204.03,160609.86,85.96,85.96,85.96,85.96,85.96,85.96,85.96,296.18,85.96,296.18,85.96,85.96,85.96,85.96,120,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,296.18,296.18,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96
2024-01-04T13:00+00:00,80634.86,95338.13,152301.12,92.11,92.11,92.11,92.11,92.11,92.11,92.11,299.99,92.11,299.99,92.11,92.11,92.11,92.11,122.53,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,299.99,299.99,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11
2024-01-04T14:00+00:00,80622.62,102401.51,139067.39,98.62,98.62,98.62,98.62,98.62,98.62,98.62,362.14,98.62,362.14,98.62,98.62,98.62,98.62,128.39,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,362.14,362.14,98.62,98.62,98.62,98.62,98.62,98.62,98.62,98.62,98.62,98.62
2024-01-04T15:00+00:00,80611.58,108914.09,129454.94,104.16,101.93,104.51,105,105.73,105.73,105.73,300,99.5,300,99.5,104.51,104.21,104.56,139.3,110.02,110.02,110.02,110.02,110.02,110.02,110.02,110.02,110.02,300,300,104.45,105.12,99.5,104.51,105.73,105.73,105.73,105.73,104.02,104.74
2024-01-04T16:00+00:00,80050.52,113453.44,127359.21,104.93,121.22,112.67,118.88,133.23,133.23,133.23,299.99,100,299.99,100,112.67,110.15,112.82,178,116.87,116.87,116.87,116.87,116.87,116.87,116.87,116.87,116.87,299.99,299.99,130.21,120.45,100,112.67,133.23,133.23,133.23,133.23,109.16,115.23
2024-01-04T17:00+00:00,79452.87,116720.98,125156.04,102.9,129.28,114.48,123.53,144.65,144.65,144.65,249.96,102.57,249.96,102.57,114.48,111.14,114.65,196.96,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,249.96,249.96,140.67,125.7,102.57,114.48,144.65,144.65,144.65,144.65,109.73,118.06
2024-01-04T18:00+00:00,79628.33,116860.83,124303,104.94,110.95,110.45,115.09,125,125,125,203.72,104,203.72,100.7,110.45,108.69,110.59,176.55,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,203.72,203.72,123.1,116.04,104,110.45,121.37,121.37,125,125,107.87,112.32
2024-01-04T19:00+00:00,78587.84,110374.95,118563.04,100.1,96.94,100.95,101.98,103.59,103.59,103.59,149.99,105.18,149.99,92.65,100.95,100.39,101.03,150.77,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,149.99,149.99,101.65,102.21,105.18,100.95,100.58,100.58,103.59,103.59,100,101.41
2024-01-04T20:00+00:00,80333.9,108828.11,121240.97,93.22,88.5,94.9,96.84,100.01,100.01,100.01,150,102.42,150,81.07,94.9,93.9,95.05,125,107.05,107.05,107.05,107.05,107.05,107.05,107.05,107.05,107.05,150,150,96.77,97.27,102.42,94.9,97.11,97.11,100.01,100.01,93.21,95.75
2024-01-04T21:00+00:00,80578.07,100674.39,118608.66,90.77,85.07,91.91,93.18,94.86,94.86,94.86,143.09,99.41,143.09,78.43,99.81,91.19,92.01,106.13,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,143.09,143.09,93.04,93.57,99.41,91.91,94.28,94.28,94.86,94.86,90.77,92.45
2024-01-04T22:00+00:00,81154.41,91262.86,116256.52,88.62,87.67,88.62,88.74,88.83,88.83,88.83,111.11,90.39,111.11,86.89,97.98,88.54,88.64,90.04,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,111.11,111.11,88.61,93.45,90.39,88.62,88.83,88.83,88.83,88.83,88.49,88.68
2024-01-04T23:00+00:00,81376.13,83328.85,112936.14,86.08,86.08,86.08,86.08,86.08,86.08,88.83,169.99,86.08,169.99,86.08,86.08,86.08,86.08,97.61,86.08,86.08,86.08,86.08,86.08,86.08,86.08,86.08,86.08,169.99,169.99,86.08,88.07,86.08,86.08,82.57,88.83,88.83,88.83,86.08,86.08
2024-01-05T00:00+00:00,81387.81,78380.63,112129.13,80.51,80.51,80.51,80.51,80.51,80.51,83.09,150.07,80.51,150.07,80.51,88.96,80.51,80.51,96.53,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,150.07,150.07,80.51,87.82,80.51,80.51,83.09,83.09,83.09,83.09,80.51,80.51
2024-01-05T01:00+00:00,81514.8,75725.57,111700.65,77.01,77.01,77.01,77.01,77.01,77.01,80,150.06,77.01,150.06,77.01,78.5,77.01,77.01,94.14,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,150.06,150.06,77.01,88.13,77.01,77.01,80,80,80,80,77.01,77.01
2024-01-05T02:00+00:00,81809.59,75611.84,111706.35,72.95,71.7,72.96,73.1,73.21,73.21,80.17,150.07,70.67,150.07,70.67,78.5,72.86,72.98,89,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,150.07,150.07,72.88,90.24,70.67,72.96,80.17,80.17,80.17,80.17,72.78,73.03
2024-01-05T03:00+00:00,80448.93,76222.59,112919.89,72.74,66.34,72.79,73.53,74.05,74.05,82.49,150.09,61.1,150.09,61.1,79.39,72.27,72.9,86.09,79.39,79.39,79.39,79.39,79.39,79.39,79.39,79.39,79.39,150.09,150.09,72.12,94.44,61.1,72.79,82.49,82.49,82.49,82.49,71.86,73.18
2024-01-05T04:00+00:00,80198.88,77780.97,115586.16,75.25,71.42,79.6,75.73,76.03,76.03,88.14,350,68.26,350,68.26,79.6,74.98,75.35,84.43,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,350,350,74.52,94.4,68.26,75.28,88.14,88.14,88.14,88.14,74.73,75.51
2024-01-05T05:00+00:00,80564.7,85433.29,122063.87,87.82,77.3,93.83,87.56,81,81,109.79,999.94,75,999.94,75,93.83,90.63,93.66,86.45,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,999.94,999.94,80.11,109.79,75,93.83,102.49,109.79,109.79,109.79,88.99,96.03
2024-01-05T06:00+00:00,81770.31,94238.55,129471.25,95.99,87.6,104.58,95.84,87,87,165.01,1478.91,86.39,1478.91,88.35,104.58,100.85,104.19,94.02,111.19,111.19,111.19,111.19,111.19,111.19,111.19,111.19,111.19,1478.91,1478.91,87.17,124.19,86.39,104.58,131.96,165.01,165.01,165.01,98.95,107.13
2024-01-05T07:00+00:00,81972.74,99176.34,138638.12,98.38,90.14,106.79,98.14,89.57,89.57,299.01,1251.67,90.88,1251.67,90.88,106.79,103.17,106.43,102.43,115,115,115,115,115,115,115,115,115,1251.67,1251.67,89.78,126.02,90.88,106.79,199.27,199.27,299.01,299.01,101.27,109.37
2024-01-05T08:00+00:00,82060.88,100863.98,146685.22,97.86,95.12,100.66,97.74,94.93,94.93,249.12,1000,90,1000,95.37,100.66,99.47,100.53,106.22,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,1000,1000,95,107.14,90,100.66,238.31,238.31,249.12,249.12,98.82,101.51
2024-01-05T09:00+00:00,82071.82,101591.62,154299.82,96.91,96.32,97.52,96.88,96.28,96.28,255.86,999.98,76.47,999.98,96.37,97.52,97.25,97.49,106.62,114.72,114.72,114.72,114.72,114.72,114.72,114.72,114.72,114.72,999.98,999.98,96.29,98.91,76.47,97.52,255.86,255.86,255.86,255.86,97.12,97.7
2024-01-05T10:00+00:00,82036.85,100560.21,161023.29,98.39,98.23,98.53,98.37,98.22,98.22,211.11,800,57.68,800,98.24,98.53,98.46,98.52,106.22,110.2,112.89,112.89,112.89,112.89,112.89,112.89,110.2,112.89,800,800,98.22,98.88,57.68,98.53,211.11,211.11,211.11,211.11,98.43,98.58
2024-01-05T11:00+00:00,82065.22,100870.02,163255.7,94.62,92.4,97.17,94.62,92.24,92.24,203.28,999.91,45.87,999.91,92.61,97.17,96.14,97.07,105,110.2,112.48,112.48,112.48,112.48,112.48,112.48,110.2,112.48,999.91,999.91,92.29,102.79,45.87,97.17,203.28,203.28,203.28,203.28,95.6,97.94
2024-01-05T12:00+00:00,82003.03,100740.73,161578.6,97.01,91.92,102.85,97.01,91.54,91.54,196.98,899.06,44.07,899.06,92.4,102.85,100.5,102.64,102,110.2,110.73,110.73,110.73,110.73,110.73,110.73,110.2,110.73,899.06,899.06,91.65,115.71,44.07,102.85,196.98,196.98,196.98,196.98,99.24,104.58
2024-01-05T13:00+00:00,81955.83,100662.26,157788.2,103.5,96.87,110.28,103.06,96.41,96.41,197.86,999.97,40,999.97,97.46,110.28,107.38,109.96,101.39,110.2,112,112,112,112,112,112,110.2,112,999.97,999.97,96.5,126.1,40,110.28,197.86,197.86,197.86,197.86,105.83,112.34
2024-01-05T14:00+00:00,82035.22,102291.53,150818.45,106.25,100.46,112.17,105.83,100.05,100.05,299.94,1696.31,30.55,1696.31,100.97,112.17,109.67,111.91,105.82,110.2,112.17,112.17,112.17,112.17,112.17,112.17,110.2,112.17,1000,1000,100.13,126.15,37.83,112.17,299.94,299.94,299.94,299.94,108.29,113.91
2024-01-05T15:00+00:00,82040.02,104491.49,146777.32,108.53,103.33,113.85,108.14,102.97,102.97,449.64,1758,44.37,1758,103.79,113.85,111.6,113.63,110,113.85,113.85,113.85,113.85,113.85,113.85,113.85,113.85,113.85,800,800,103.03,126.33,44.37,113.85,449.64,449.64,449.64,449.64,110.35,115.5
2024-01-05T16:00+00:00,82011.07,105331.05,143349.95,111.82,107.65,116.07,111.5,107.38,107.38,526.25,1478.95,67,1478.95,108.03,116.07,114.27,115.9,127,120,120,120,120,120,120,120,120,120,710.08,710.08,107.43,126.09,67,116.07,526.25,526.25,526.25,526.25,113.27,117.4
2024-01-05T17:00+00:00,82057.35,106459.7,140686.88,110.58,108.58,112.63,110.41,108.45,108.45,349.95,1896,75.47,1896,108.76,112.63,111.77,112.54,138.77,119.66,119.66,119.66,119.66,119.66,119.66,119.66,119.66,119.66,800,800,108.47,117.51,75.47,112.63,349.95,349.95,349.95,349.95,111.28,113.27
2024-01-05T18:00+00:00,82009.62,105505.32,139537.93,106.93,104.15,109.79,106.7,103.96,103.96,181.91,1754,78.19,1754,104.41,109.79,108.6,109.67,130,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,550.06,550.06,104,116.55,78.19,109.79,181.91,181.91,181.91,181.91,107.91,110.7
2024-01-05T19:00+00:00,82054.14,104089.4,134750.63,102.93,100.28,105.65,102.71,100.09,100.09,149.6,990.09,79.94,990.09,100.52,105.65,104.52,105.52,115,111,111,111,111,111,111,111,111,111,640.03,640.03,100.13,112.21,79.94,105.65,149.6,149.6,149.6,149.6,103.86,106.45
2024-01-05T20:00+00:00,82116.73,99385.08,130159.99,95.79,94.29,97.07,95.54,94.19,94.19,112.82,749.95,78.26,749.95,94.41,97.07,96.5,97,102.38,110,110,110,110,110,110,110,110,110,550,550,94.21,100.49,78.26,97.07,112.82,112.82,112.82,112.82,96.14,97.5
2024-01-05T21:00+00:00,82146.75,92039.13,127299.06,94.92,94.92,94.92,94.92,94.92,94.92,100.1,300.01,75,300.01,94.92,99.86,94.92,94.92,100.79,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,300.01,300.01,94.92,94.92,75,94.92,100.1,100.1,100.1,100.1,94.92,94.92
2024-01-05T22:00+00:00,82074.49,85508.09,121828.26,86.8,86.8,86.8,86.8,86.8,86.8,92.87,200,68,200,86.8,86.8,86.8,86.8,91.93,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,200,200,86.8,95.34,68,86.8,92.87,92.87,92.87,92.87,86.8,86.8
2024-01-05T23:00+00:00,82088.56,79923.31,117598.66,82.25,82.25,89.98,82.25,82.25,82.25,84.88,111.19,52.5,111.19,82.25,91,82.25,82.25,95.3,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,111.19,111.19,82.25,87.85,52.5,82.25,84.88,84.88,84.88,84.88,82.25,82.25
2024-01-06T00:00+00:00,82091.28,75661.09,113133.05,80.2,80.2,80.2,80.2,80.2,80.2,83.2,113.98,45,113.98,80.2,94.75,80.2,80.2,101.25,97.67,97.67,97.67,97.67,97.67,97.67,97.67,97.67,97.67,113.98,113.98,80.2,91.57,45,80.2,83.2,83.2,83.2,83.2,80.2,80.2
2024-01-06T01:00+00:00,81731.13,73286.19,110985.56,76.13,76.13,76.13,76.13,76.13,76.13,82.03,110.62,44.2,110.62,76.13,76.13,76.13,76.13,97.26,93,93,93,93,93,93,93,93,93,82.03,82.03,76.13,93.29,44.2,76.13,82.03,82.03,82.03,82.03,76.13,76.13
2024-01-06T02:00+00:00,81236.86,72141.26,108932.54,73.01,73.01,73.01,73.01,73.01,73.01,82.18,113.51,43.5,113.51,73.01,73.01,73.01,73.01,93.58,93,93,93,93,93,93,93,93,93,113.51,113.51,73.01,93.42,43.5,73.01,82.18,82.18,82.18,82.18,73.01,73.01
2024-01-06T03:00+00:00,80459.66,71821.17,108208.45,73.01,73.01,73.01,73.01,73.01,73.01,82.53,141.69,23.99,141.69,73.01,73.01,73.01,73.01,91.57,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,141.69,141.69,73.01,93.43,23.99,73.01,82.53,82.53,82.53,82.53,73.01,73.01
2024-01-06T04:00+00:00,80628.01,72511.7,106992.88,74.59,74.59,74.59,74.59,74.59,74.59,84.13,156.85,23.99,156.85,74.59,74.59,74.59,74.59,90.15,89.47,89.47,89.47,89.47,89.47,89.47,89.47,89.47,89.47,156.85,156.85,74.59,92.68,23.99,74.59,84.13,84.13,84.13,84.13,74.59,74.59
2024-01-06T05:00+00:00,81085.46,74316.66,106924.85,75.1,75.1,75.1,75.1,75.1,75.1,84.48,132.92,30.51,132.92,75.1,75.1,75.1,75.1,86.08,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,132.92,132.92,75.1,92.61,30.51,75.1,84.48,84.48,84.48,84.48,75.1,75.1
2024-01-06T06:00+00:00,81867.74,79476.72,109235.57,81.39,81.39,81.39,81.39,81.39,81.39,87.43,147.75,44.4,147.75,81.39,81.39,81.39,81.39,88.18,96.75,96.75,96.75,96.75,96.75,96.75,96.75,96.75,96.75,147.75,147.75,81.39,94.41,44.4,81.39,87.43,87.43,87.43,87.43,81.39,81.39
2024-01-06T07:00+00:00,81947.25,84322.58,111834.38,88.4,88.4,88.4,88.4,88.4,88.4,90.87,181.87,45.8,181.87,88.4,88.4,88.4,88.4,93.38,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,181.87,181.87,88.4,90.55,45.8,88.4,90.87,90.87,90.87,90.87,88.4,88.4
2024-01-06T08:00+00:00,81952,88967.1,117449.77,92.23,92.23,92.23,92.23,92.23,92.23,94.98,184,45,184,92.23,92.23,92.23,92.23,95.94,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,184,184,92.23,92.23,45,92.23,94.98,94.98,94.98,94.98,92.23,92.23
2024-01-06T09:00+00:00,82054.89,92948.16,125303.82,97.3,97.3,97.3,97.3,97.3,97.3,100.41,176.37,25,176.37,97.3,97.3,97.3,97.3,106.95,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,176.37,176.37,97.3,97.3,25,97.3,100.41,100.41,100.41,100.41,97.3,97.3
2024-01-06T10:00+00:00,82103.96,93250.76,133350.4,100.43,100.42,94.7,100.47,100.43,100.43,103.65,176.81,4,176.81,100.41,94.7,99.77,100.62,114.8,103,103,103,103,103,103,103,103,103,176.81,176.81,100.43,100.51,4,94.7,103.65,103.65,103.65,103.65,100.23,100.57
2024-01-06T11:00+00:00,82162.82,94034.48,135113.4,99.16,99.16,99.16,99.16,99.16,99.16,102.33,178.09,3.2,178.09,99.16,92.77,99.16,99.16,117.59,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,178.09,178.09,99.16,99.16,3.2,99.16,102.33,102.33,102.33,102.33,99.16,99.16
2024-01-06T12:00+00:00,82294.64,92686.6,135151.29,94.66,92.2,94.68,95,95.22,95.22,97.75,161.34,3.2,161.34,90.18,91,94.47,94.72,115,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,161.34,161.34,94.52,95.02,3.2,94.68,97.75,97.75,97.75,97.75,94.32,94.83
2024-01-06T13:00+00:00,82615.16,91556.2,131972.44,92.47,92.11,92.47,92.52,92.55,92.55,95.51,184,3.2,184,91.82,92.47,92.44,92.48,114.22,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,184,184,92.45,92.52,3.2,92.47,95.51,95.51,95.51,95.51,92.42,92.49
2024-01-06T14:00+00:00,82612.95,93482.32,129479.74,94.22,90.42,94.25,94.75,95.09,95.09,98.5,200,3.2,200,87.3,94.25,93.93,94.31,110,103,103,103,103,103,103,103,103,103,200,200,94.18,94.77,3.2,94.25,98.5,98.5,98.5,98.5,93.7,94.48
2024-01-06T15:00+00:00,82463.65,94845.11,127880.06,98.29,91.33,94.7,99.28,99.85,99.85,110,299.99,25,299.99,85.07,93.59,97.34,98.56,118.4,103,103,103,103,103,103,103,103,103,299.99,299.99,99.22,99.33,25,94.7,110,110,110,110,97.16,98.82
2024-01-06T16:00+00:00,82175.12,97868.27,124998.76,104.3,104.41,104.29,104.29,104.27,104.69,118.27,244.45,65,244.45,104.3,99.24,104.3,104.29,150.49,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,244.45,244.45,104.69,104.28,65,104.29,118.27,118.27,118.27,118.27,104.3,104.29
2024-01-06T17:00+00:00,82245.73,99186.78,124025.94,103.63,103.63,103.63,103.63,103.63,103.84,106.94,200,85.96,200,103.63,95.67,103.63,103.63,175.23,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,114.9,200,200,103.63,103.63,85.96,103.63,106.94,106.94,106.94,106.94,103.63,103.63
2024-01-06T18:00+00:00,82282.72,99261.02,125389.31,99,99,99,99,99,99.31,102.27,179.78,92.05,179.78,99,93.88,99,99,168.46,116.97,116.97,116.97,116.97,116.97,116.97,116.97,116.97,116.97,179.78,179.78,99,99,92.05,99,102.27,102.27,102.27,102.27,99,99
2024-01-06T19:00+00:00,82348.03,95937.11,124827.2,92.14,92.14,92.14,92.14,92.14,92.23,94.98,164.51,92.14,164.51,92.14,92.14,92.14,92.14,135.81,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,164.51,164.51,92.14,92.14,92.14,92.14,94.98,94.98,94.98,94.98,92.14,92.14
2024-01-06T20:00+00:00,82386.56,91995.15,123246.46,88,88,88,88,88,88,90.63,176.17,88,176.17,88,88,88,88,110.36,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,176.17,176.17,88,88,88,88,90.63,90.63,90.63,90.63,88,88
2024-01-06T21:00+00:00,82732.99,88474.69,118733.99,86.57,86.57,86.57,86.57,86.57,86.75,89.34,159.15,86.57,159.15,86.57,86.57,86.57,86.57,106.95,103,103,103,103,103,103,103,103,103,159.15,159.15,86.57,87.13,86.57,86.57,89.34,89.34,89.34,89.34,86.57,86.57
2024-01-06T22:00+00:00,82789.61,83361.07,115991.26,79.87,79.87,79.87,79.87,79.87,80.03,82.8,120.76,79.87,120.76,79.87,79.87,79.87,79.87,100,88.5,88.5,88.5,88.5,88.5,88.5,88.5,88.5,88.5,120.76,120.76,79.87,87.2,79.87,79.87,82.8,82.8,82.8,82.8,79.87,79.87
2024-01-06T23:00+00:00,82717.86,76883.45,114784.13,84.08,84.08,84.08,84.08,84.08,86.15,86.15,169.5,84.08,93.71,84.08,84.08,84.08,84.08,101.01,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,169.5,169.5,84.08,91.26,84.08,84.08,86.15,86.15,86.15,86.15,84.08,84.08
2024-01-07T00:00+00:00,82437.05,72244.62,111593.17,79.82,79.82,79.82,79.82,79.82,82.46,82.46,128.69,79.82,128.69,79.82,79.82,79.82,79.82,116.65,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,128.69,128.69,79.82,83.89,79.82,79.82,82.46,82.46,82.46,82.46,79.82,79.82
2024-01-07T01:00+00:00,82264.25,70512.12,111499.54,76.76,76.76,76.76,76.76,76.76,76.92,79.22,104,76.76,104,76.76,76.76,76.76,76.76,117.21,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,104,104,76.76,81.08,76.76,76.76,79.22,79.22,79.22,79.22,76.76,76.76
2024-01-07T02:00+00:00,82315.17,68907.19,110783.44,73.46,73.46,73.46,73.46,73.46,75.28,77.53,93.2,73.46,93.2,73.46,73.46,73.46,73.46,113.18,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.2,93.2,73.46,81.05,73.46,73.46,77.53,77.53,77.53,77.53,73.46,73.46
2024-01-07T03:00+00:00,82423.4,69097.91,109941.47,71.86,71.86,71.86,71.86,71.86,73.33,76.89,93.19,71.86,93.19,71.86,71.86,71.86,71.86,109.01,85.93,85.93,85.93,85.93,85.93,85.93,85.93,85.93,85.93,93.19,93.19,71.86,81.33,71.86,71.86,76.89,76.89,76.89,76.89,71.86,71.86
2024-01-07T04:00+00:00,82146.36,70418.42,109913.23,72.08,72.08,72.08,72.08,72.08,73.78,77.42,93.19,72.08,93.19,72.08,72.08,72.08,72.08,103.8,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,93.19,93.19,72.08,81.89,72.08,72.08,77.42,77.42,77.42,77.42,72.08,72.08
2024-01-07T05:00+00:00,82159.17,71724.23,111561.13,74.9,74.9,74.9,74.9,74.9,75.14,78.45,84.99,74.9,84.99,74.9,74.91,74.9,74.9,93.89,85,85,85,85,85,85,85,85,85,84.99,84.99,74.9,89.59,74.9,74.9,78.45,78.45,78.45,78.45,74.9,74.9
2024-01-07T06:00+00:00,82125.65,73461.93,114764.65,77.69,77.69,77.69,77.69,77.69,78.04,80.37,96.89,77.69,96.89,77.69,77.69,77.69,77.69,90.34,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,96.89,96.89,77.69,92.17,77.69,77.69,80.37,80.37,80.37,80.37,77.69,77.69
2024-01-07T07:00+00:00,82227.52,75911.45,118746.35,81.79,81.79,81.79,81.79,81.79,81.79,84.21,93.2,81.79,93.2,81.79,81.79,81.79,81.79,90.85,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,93.2,93.2,81.79,93.38,81.79,81.79,84.21,84.21,84.21,84.21,81.79,81.79
