Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2022-11-10T01:00+00:00,61733.79,92603.47,86083.25,154.17,99.96,142.91,129.6,99.8,66.49,66.49,38.37,109.91,38.37,109.91,204.34,143.88,143.55,27,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,122.75,122.75,94,122.75,109.91,142.91,25.76,25.76,25.76,25.76,143.55,139.17
2022-11-10T02:00+00:00,61596.31,91226.46,82397.59,150.02,96.61,140.79,131.94,102.14,66.44,66.44,64.4,106.61,64.4,106.61,204.34,142.43,141.13,1,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,126.74,126.74,93.6,121.91,106.61,140.79,23.68,23.68,23.68,23.68,142.7,137.2
2022-11-10T03:00+00:00,61987.53,93833.17,84995.83,175.24,99.77,174.35,157.33,99.77,64.89,64.89,103.95,105.63,103.95,105.63,204.34,175.67,175.24,0,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,204.34,151.82,151.82,98.45,133.09,105.63,174.35,22.18,22.18,22.18,22.18,175.67,172.26
2022-11-10T04:00+00:00,62178,99895.14,86125.77,200,105.46,225.48,161.92,112.55,75.85,75.85,133.35,116,133.35,118.37,225.48,223.51,225.48,0,225.48,225.48,225.48,225.48,225.48,225.48,225.48,225.48,225.48,152.65,152.65,105,152.65,116,225.48,23.89,23.89,23.89,23.89,225.48,202.37
2022-11-10T05:00+00:00,63042.49,112124.96,92295.7,209.32,153.19,250.97,209.32,153.19,151.27,151.27,153.92,130.31,153.92,159.49,250.97,250,249.24,0,250,250,250,250,250,250,250,250,250,279.31,279.31,151.27,163.35,130.31,250.97,43.17,43.17,43.17,43.17,250,249.24
2022-11-10T06:00+00:00,62914.42,121925,101080.45,224.96,184.07,295.81,237,182.06,181.85,181.85,172.89,146.46,172.89,190.18,295.81,295.72,290.42,27,300,300,300,300,300,300,300,300,300,256.31,256.31,181.85,164.3,146.46,295.81,89.47,89.47,89.47,89.47,300,290.42
2022-11-10T07:00+00:00,62802.72,125654.9,107663.39,228.05,200.95,290.87,246.2,199.12,199.12,199.12,143.79,155.01,137.72,208.09,290.87,300.59,284.43,90.77,309.89,309.89,309.89,309.89,309.89,309.89,309.89,309.89,309.89,271.62,271.62,199.12,168.66,155.01,290.87,89.66,89.66,89.66,89.66,309.89,284.43
2022-11-10T08:00+00:00,62744.37,123947.19,116473.51,220,167.52,294.86,258.39,167.52,155.16,167.52,275.64,141.42,136.78,206.04,294.86,292.72,292.22,122,294.86,294.86,294.86,294.86,294.86,294.86,294.86,294.86,294.86,385.99,385.99,155.16,165.47,141.42,294.86,86.05,86.05,86.05,86.05,294.86,303.01
2022-11-10T09:00+00:00,62903.34,120226,126413.89,219.94,115.9,254.66,231.55,124.34,75.95,124.34,147.1,130.61,147.1,167.65,254.66,254.36,254.78,113,254.78,254.78,254.78,254.78,254.78,254.78,254.78,254.78,254.78,245.24,245.24,105.77,161.98,130.61,254.66,75.57,75.57,75.57,75.57,254.78,259.1
2022-11-10T10:00+00:00,63723.25,116520.76,132887.78,219.5,95.14,246.55,239.68,123.34,64.69,123.34,163.7,116,163.7,185.92,246.55,255.02,280.87,102.96,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,246.55,430.39,430.39,87.49,159.6,116,278.05,64.69,64.69,64.69,64.69,244.94,297.79
2022-11-10T11:00+00:00,63803.79,115372.35,137006.27,211.94,82.1,240.97,211.94,89.52,43.51,89.52,278.8,114.56,174.99,115.8,240.97,244.32,253,100,240.97,240.97,240.97,240.97,240.97,240.97,240.97,240.97,240.97,278.8,278.8,80.72,156.26,114.56,251.4,43.51,43.51,43.51,43.51,240.97,257.48
2022-11-10T12:00+00:00,63754.3,115799.17,135472.46,211.95,92.3,244.39,220,101.24,41.09,101.24,256.36,113.75,175.96,113.75,244.39,244.93,249.71,99,244.39,244.39,244.39,244.39,244.39,244.39,244.39,244.39,244.39,256.36,256.36,88.31,157.02,113.75,248.75,41.09,41.09,41.09,41.09,243.35,254.7
2022-11-10T13:00+00:00,63740.37,118059.98,127374.04,209.98,118.48,280,258,126.98,35.29,85.82,285.14,110,179.72,143.82,280,279.54,280,108,280,280,280,280,280,280,280,280,280,285.14,285.14,112.92,164.51,110,280,35.29,35.29,35.29,35.29,280,284.57
2022-11-10T14:00+00:00,64087.87,122541.02,117281.04,218.15,134.22,331.53,297,153.24,30.76,30.76,423.01,110.4,244.29,161.33,331.53,325.3,329.77,106.59,325.3,325.3,325.3,325.3,325.3,325.3,325.3,325.3,325.3,423.01,423.01,152.92,170.1,110.4,331.53,30.76,30.76,30.76,30.76,325.3,346.46
2022-11-10T15:00+00:00,64121.3,127777.9,107919.23,250.06,183.3,327.35,338.73,184.65,31.14,31.14,256.39,132.74,256.39,197.19,327.35,325.27,327.35,99,325.3,325.3,325.3,325.3,325.3,325.3,325.3,325.3,325.3,256.39,256.39,183.3,172.18,132.74,327.35,31.14,31.14,31.14,31.14,325.3,342.5
2022-11-10T16:00+00:00,64747.73,130430.59,103693.87,269.67,201.27,359.99,376.94,197.44,29.97,29.97,256.4,155.39,256.4,213.53,359.99,356.16,359.99,140,359.99,359.99,359.99,353,359.99,359.99,359.99,359.99,359.99,256.4,256.4,195.64,172.33,155.39,359.99,29.97,29.97,29.97,29.97,353,374.44
2022-11-10T17:00+00:00,64796.06,130067.87,106987.22,232.1,200.05,326.1,278.73,198.24,23.13,23.13,221,178,221,206.89,326.1,283.08,278.84,156.12,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,312.21,312.21,197.55,172.22,178,326.1,22.46,22.46,22.46,22.46,276.07,278.84
2022-11-10T18:00+00:00,64354.97,128859.24,113548.87,211.9,169.99,237.6,219,181.95,17.42,17.42,196.31,199.39,196.31,199.39,309.89,227.94,237.6,132,309.89,309.89,309.89,309.89,309.89,309.89,309.89,309.89,309.89,304.08,304.08,175.16,164.85,199.39,237.6,17.42,17.42,17.42,17.42,223.3,244.82
2022-11-10T19:00+00:00,64236.27,125621.53,110075.09,204.97,145.24,246.38,210.6,145.07,16.4,16.4,181.09,190.38,181.09,190.38,257.79,231.68,247.09,112.47,257.79,257.79,257.79,257.79,257.79,257.79,257.79,257.79,257.79,363.41,256.36,135.23,160.51,190.38,246.38,16.4,16.4,16.4,16.4,224.72,259.31
2022-11-10T20:00+00:00,63825.84,117842.81,107321.89,200,116.86,228.46,186.81,125.35,14.13,14.13,184.9,167.9,184.9,167.9,238.47,217.62,228.31,101.87,238.47,238.47,238.47,238.47,238.47,238.47,238.47,238.47,238.47,331.06,331.06,104.01,144.57,167.9,228.46,14.13,14.13,14.13,14.13,213,237.93
2022-11-10T21:00+00:00,63443.86,109480.81,102473.65,178.16,131.86,182.92,200,121.98,11.68,11.68,143.74,139.92,143.74,139.92,232.02,180.5,184.51,89.47,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,160.51,160.51,124.63,160.51,139.92,182.92,11.68,11.68,11.68,11.68,178.3,184.09
2022-11-10T22:00+00:00,63126.78,101854.17,100871.41,150.02,113.25,140.23,133.57,79.99,7.52,7.52,107.12,130.61,103.2,134.14,224.47,142.47,140.59,50.5,224.47,224.47,224.47,224.47,224.47,224.47,224.47,224.47,224.47,116.09,116.09,80.12,116.09,130.61,140.23,7.52,7.52,7.52,7.52,143.01,136.31
2022-11-10T23:00+00:00,63021.86,92696.86,95957.53,175.08,50,152.78,126.38,70.25,0.95,0.95,101.52,139.05,0.95,139.05,211.64,156.52,153.27,7.2,211.64,211.64,211.64,211.64,211.64,211.64,211.64,211.64,211.64,118.84,118.84,27.61,118.84,139.05,152.78,0.95,0.95,0.95,0.95,157.31,145.38
2022-11-11T00:00+00:00,62334.34,85952.81,94353.98,172.77,20.06,152.07,126.43,67.97,0.3,0.3,0.29,135.29,0.29,135.29,174,155.1,153.08,0,174,174,174,174,174,174,174,174,174,107.22,107.22,27.91,107.22,135.29,152.07,0.29,0.29,0.29,0.29,155.21,145.74
2022-11-11T01:00+00:00,62545.46,83125.69,94207.67,170.4,25,136.21,113.2,67.97,0.08,0.08,0.09,126.06,0,126.06,170.4,140.07,136.37,0,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,106.4,106.4,22.09,106.4,126.06,136.21,0,0,0,0,141.07,129.19
2022-11-11T02:00+00:00,61976.01,81690.58,93987.86,170.95,67,150.79,126.2,68.19,0.07,0.07,0.09,109.23,-0.06,109.23,170.95,152.93,152.02,-0.01,170.95,170.95,170.95,170.95,170.95,170.95,170.95,170.95,170.95,106.85,106.85,43.2,106.85,109.23,150.79,-0.06,-0.06,-0.06,-0.06,152.5,145.16
2022-11-11T03:00+00:00,62123.3,81998.81,95523.31,171.08,22.69,136.23,116.52,75.77,0.04,0.04,0.09,104,-0.07,104,174,147.31,134.23,-3,174,174,174,174,174,174,174,174,174,98.01,98.01,0.04,98.01,104,136.23,-0.07,-0.07,-0.07,-0.07,152.98,125.36
2022-11-11T04:00+00:00,62835.61,86577.31,97573.84,188.78,34.05,170.66,133,81.26,0.1,0.1,96.7,108.74,0.01,108.74,190.4,175.52,170.53,-7,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,96.7,96.7,11.14,96.7,108.74,170.66,0.01,0.01,0.01,0.01,177.86,170.08
2022-11-11T05:00+00:00,63086.68,95508.77,103025.64,235.81,108.19,238.34,190.66,109,0.83,0.83,97.75,117,0.83,117,238.34,234.74,240.97,-1,231.11,231.11,231.11,231.11,231.11,231.11,231.11,231.11,231.11,97.75,97.75,105.04,97.75,117,238.34,0.83,0.83,0.83,0.83,231.11,240.97
2022-11-11T06:00+00:00,62868.73,102606.41,110155.69,234.95,134.81,251.93,201.99,134.81,2.01,2.01,129.96,139.39,2.01,139.39,251.93,245.24,252.13,20,241.87,241.87,241.87,241.87,241.87,241.87,241.87,241.87,241.87,129.96,129.96,134.81,106.05,139.39,251.93,2.01,2.01,2.01,2.01,241.87,251.22
2022-11-11T07:00+00:00,63145.01,105228.87,119385.95,228.33,149.07,241.61,210.33,149.07,3.05,3.05,140.09,141.86,3.05,152.99,241.61,241.86,242.25,75,241.61,241.61,241.61,241.61,241.61,241.61,241.61,241.61,241.61,152.94,152.94,150.23,112,141.86,241.61,3.05,3.05,3.05,3.05,241.61,241.11
2022-11-11T08:00+00:00,63024.32,104027.27,125968.88,219.49,119.39,227.23,205.9,125.52,3.01,3.01,140.07,127.47,3.01,127.47,227.23,227.23,227.23,80.12,227.23,227.23,227.23,227.23,227.23,227.23,227.23,227.23,227.23,140.07,140.07,125.52,97.81,127.47,227.23,3.01,3.01,3.01,3.01,227.23,227.23
2022-11-11T09:00+00:00,62943.2,103284.61,137691.04,210,100.7,212.8,180,111.32,3.03,3.03,140.03,113.3,3.03,113.3,212.8,214.3,214.3,89,212.8,214.3,214.3,214.3,214.3,214.3,214.3,212.8,212.8,140.03,140.03,111.32,96.88,113.3,212.8,3.03,3.03,3.03,3.03,214.3,210.69
2022-11-11T10:00+00:00,63006.48,102551.98,141118.98,215.67,95.92,212.8,183.42,109.45,3.02,3.02,115.75,106,3.02,125.56,212.8,215.67,215.67,86.9,212.8,215.67,215.67,215.67,215.67,215.67,215.67,212.8,212.8,115.75,115.75,103.46,97.76,106,212.8,3.02,3.02,3.02,3.02,215.67,213.31
2022-11-11T11:00+00:00,63204.42,100972.52,139738.2,210,94.9,210,175.57,104.49,2.5,2.5,128.31,106,2.5,124.93,210,210,210,85.39,210,210,210,210,210,210,210,210,210,128.31,128.31,94.9,97.77,106,210,2.5,2.5,2.5,2.5,210,208.24
2022-11-11T12:00+00:00,62956.86,100856.01,139277.78,207.37,87.37,214.24,180,114.22,2.13,2.13,112.09,102.98,2.13,114.22,214.24,214.24,214.24,93.5,212.8,214.24,214.24,214.24,214.24,214.24,214.24,212.8,212.8,112.09,112.09,105.6,112.09,102.98,214.24,2.13,2.13,2.13,2.13,214.24,214.24
2022-11-11T13:00+00:00,62797.56,104128.56,131210.99,210,115.35,227.03,184.14,134.74,2.51,2.51,134.04,100,2.6,134.74,227.03,225.64,225.64,94.38,218.5,225.64,225.64,225.64,225.64,225.64,225.64,218.5,218.5,134.04,134.04,132.97,134.04,100,227.03,2.51,2.51,2.51,2.51,225.64,221.95
2022-11-11T14:00+00:00,62741.57,108657.77,118113.43,231.33,145.94,231.08,208.79,174.1,2.84,2.84,140.07,100.5,10.21,164.36,231.11,231.33,231.33,108.89,231.11,231.11,231.11,231.11,231.11,231.11,231.11,231.11,231.11,199.5,199.5,177.8,144.64,100.5,231.08,2.84,2.84,2.84,2.84,231.11,227.26
2022-11-11T15:00+00:00,62963.51,112609.26,109825.22,245.16,105,244.34,220.62,179.61,5.04,5.04,203.69,110,10.32,151.34,244.34,245.82,245.16,100.11,244.34,244.34,244.34,244.34,244.34,244.34,244.34,244.34,244.34,218.35,218.35,187.88,148.62,110,244.34,5.04,5.04,5.04,5.04,245.16,238.44
2022-11-11T16:00+00:00,63234.14,117110.71,109132.16,246.9,177.68,242.57,231.1,208.51,6.35,22.04,140.08,135.29,6.35,197.22,242.57,242.93,243.2,160.2,242.57,242.57,242.57,242.57,242.57,242.57,242.57,242.57,242.57,229.4,229.4,211.88,150.6,135.29,242.57,6.35,6.35,6.35,6.35,242.57,240.46
2022-11-11T17:00+00:00,63234.94,116678.07,111833.35,231.76,206.79,240,219.87,206.79,4.71,22.02,140.02,138.39,4.71,208.22,240,239.89,240,255,240,240,240,240,240,240,240,240,240,210.78,210.78,207.37,148.8,138.39,240,4.71,4.71,4.71,4.71,240,240
2022-11-11T18:00+00:00,63257.49,116152.67,111051.96,222.77,177.37,231.41,200.73,177.37,2.36,2.55,129.96,142.39,2.36,180.11,231.41,231.5,232.08,235,231.41,231.41,231.41,231.41,231.41,231.41,231.41,231.41,231.41,190.87,190.87,178.12,151.59,142.39,231.41,2.36,2.36,2.36,2.36,231.41,232.08
2022-11-11T19:00+00:00,63221.05,112947,107017.42,219.92,157.23,219.92,188.34,156.21,1.02,1.02,128.37,145.9,1.02,158.85,219.92,217.35,221.62,206.4,219.92,219.92,219.92,219.92,219.92,219.92,219.92,219.92,219.92,177.54,177.54,157.28,151.4,145.9,219.92,1.02,1.02,1.02,1.02,215.04,222.37
2022-11-11T20:00+00:00,63097.66,107191.9,102730.06,210,134.26,207.41,171.48,133.13,0.94,0.94,128.32,136.09,0.91,136.09,213.7,203.29,209.81,179,213.7,213.7,213.7,213.7,213.7,213.7,213.7,213.7,213.7,158.29,158.29,134.34,134.04,136.09,207.41,0.91,0.91,0.91,0.91,199.66,210.5
2022-11-11T21:00+00:00,62976.35,102159.05,98601.55,188.1,128.89,190.06,157.79,128.23,0.41,0.41,101.57,124.16,0.38,132.41,204.33,185.64,192.12,149,204.33,204.33,204.33,204.33,204.33,204.33,204.33,204.33,204.33,141.84,141.84,127.45,141.84,124.16,190.06,0.38,0.38,0.38,0.38,182.52,195.41
2022-11-11T22:00+00:00,62269.96,96171.98,95823.81,160,121.71,161.73,142.46,121.04,0.29,0.29,0.09,99.33,-0.01,122.79,168.02,158.96,163.37,130,168.02,168.02,168.02,168.02,168.02,168.02,168.02,168.02,168.02,120.91,120.91,121.41,120.91,99.33,161.73,-0.01,-0.01,-0.01,-0.01,156.8,165.78
2022-11-11T23:00+00:00,61637.03,89887.93,90275.61,177.6,138.04,142.89,142.99,137.41,0.09,0.09,102.34,123.57,-1.04,138.86,177.6,165.2,159.22,135.28,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,143,143,137.8,123.68,123.57,142.89,-1.04,-1.04,-1.04,-1.04,164.81,151.15
2022-11-12T00:00+00:00,61867.19,87472.33,86830.39,134.21,134.21,134.21,134.21,134.21,0.19,0.19,102.32,97,-1.98,134.21,150,134.21,134.21,118.03,150,150,150,150,150,150,150,150,150,134.21,134.21,134.21,134.21,97,134.21,-1.98,-1.98,-1.98,-1.98,134.21,134.21
2022-11-12T01:00+00:00,61692.02,85122.22,84470.88,130.01,130.01,130.01,130.01,130.01,8.03,8.03,10.24,90.69,-2.05,130.01,130.01,130.01,130.01,121.2,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,130.01,90.69,130.01,-2.05,-2.05,-2.05,-2.05,130.01,130.01
2022-11-12T02:00+00:00,61056.63,83884.51,82655.61,126.8,126.8,126.8,126.8,126.8,45.47,45.47,9.88,89.98,-2.08,126.8,126.8,126.8,126.8,114.11,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,89.98,126.8,-2.08,-2.08,-2.08,-2.08,126.8,126.8
2022-11-12T03:00+00:00,61317.59,84023.44,80016.08,129.44,129.44,129.44,129.44,129.44,99.52,99.52,102.31,89.98,-2.08,129.44,129.44,129.44,129.44,112,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,129.44,89.98,129.44,-2.08,-2.08,-2.08,-2.08,129.44,129.44
2022-11-12T04:00+00:00,62182.55,85319.05,78287.51,129.68,129.68,129.68,129.68,129.68,129.68,129.68,102.37,89,-2.03,129.68,129.68,129.68,129.68,108.99,129.68,129.68,129.68,129.68,129.68,129.68,129.68,129.68,129.68,129.68,129.68,129.68,132.43,89,129.68,-2.03,-2.03,-2.03,-2.03,129.68,129.68
2022-11-12T05:00+00:00,62531.25,88035.7,75992.75,158,158,158,158,158,158,158,131.31,89.98,-1.11,158,169.64,158,158,95,169.64,169.64,169.64,169.64,169.64,169.64,169.64,169.64,169.64,158,158,158,134.88,89.98,158,-1.11,-1.11,-1.11,-1.11,158,158
2022-11-12T06:00+00:00,62580.95,92769.03,80318.14,178.05,171.73,179.95,175.98,172.29,172.29,172.29,131.31,87.64,-0.38,172.29,182.27,179.95,179.95,110.15,182.27,182.27,182.27,182.27,182.27,182.27,182.27,182.27,182.27,174.81,174.81,172.5,148.73,87.64,179.95,-0.38,-0.38,-0.38,-0.38,179.95,179.34
2022-11-12T07:00+00:00,62543.43,96374.52,85909.24,189.56,153.99,193,183.75,171.72,171.72,171.72,131.33,89,0,165.05,193,193,193,105,193,193,193,193,193,193,193,193,193,183.35,183.35,174.1,156.11,89,193,0,0,0,0,193,189.66
2022-11-12T08:00+00:00,62506.29,97709.2,96421.49,190.02,161.75,190.02,181.57,166.93,166.93,166.93,131.32,87.41,0.57,165.94,190.02,190.45,190.45,135,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,190.02,179.81,179.81,166.93,159.94,87.41,190.02,0.57,0.57,0.57,0.57,190.02,188.09
2022-11-12T09:00+00:00,62568.59,97035.58,104205.18,184.98,130.85,184.77,169.28,141.85,141.85,141.85,102.39,82.63,0.99,139.26,184.77,185.86,185.53,125,184.77,184.98,184.98,184.98,184.98,184.98,184.98,184.77,184.77,165.91,165.91,141.85,158.57,82.63,184.77,0.99,0.99,0.99,0.99,184.98,181.33
2022-11-12T10:00+00:00,62411.05,96856.72,104480.3,182.1,124.69,182.38,163.53,130.89,130.89,130.89,102.34,80.18,1.65,130.89,183.2,183.86,183.2,111.49,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,159.16,159.16,130.3,159.16,80.18,182.38,1.65,1.65,1.65,1.65,183.2,178.62
2022-11-12T11:00+00:00,62188.21,97480.82,105382.11,180.03,129.37,180.03,163.61,134.16,134.16,134.16,102.4,78.32,1.48,134.48,180.03,180.91,180.89,108.71,180.03,180.03,180.03,180.03,180.03,180.03,180.03,180.03,180.03,160.91,160.91,133.78,160.91,78.32,180.03,1.48,1.48,1.48,1.48,180.03,176.89
2022-11-12T12:00+00:00,61998.87,97758.07,102483.98,179.23,131.59,179.23,164.34,138.03,138.03,138.03,131.34,78.16,1.71,137.45,179.23,179.92,179.79,113.81,179.23,179.23,179.23,179.23,179.23,179.23,179.23,179.23,179.23,161,161,137.82,161,78.16,179.23,1.71,1.71,1.71,1.71,179.23,175.62
2022-11-12T13:00+00:00,62284.52,100326.55,98111.03,185.25,135.57,184.21,172.05,148.94,148.94,148.94,154.59,78.16,1.93,145.28,184.21,184.46,185.07,116.97,183.5,183.5,183.5,183.5,183.5,183.5,183.5,183.5,183.5,169.08,169.08,149.88,169.08,78.16,184.21,1.93,1.93,1.93,1.93,183.5,181.85
2022-11-12T14:00+00:00,62240.72,104195.08,84863.57,193.89,149.1,199.65,206.11,206.97,206.97,206.97,207.39,78.32,2.05,108.69,200.91,195.65,200.78,124.98,192.9,192.9,192.9,192.9,192.9,192.9,192.9,192.9,192.9,207.39,207.39,200.01,199.51,78.32,199.65,2.05,2.05,2.05,2.05,192.9,203.05
2022-11-12T15:00+00:00,62337.69,108997.45,78130.55,239.42,151.88,240.01,228.17,194.53,194.53,194.53,243.03,82.9,4.48,119.01,240.01,236.59,242.1,112.29,196.49,196.49,196.49,196.49,196.49,196.49,196.49,196.49,196.49,243.03,243.03,189.9,210.04,82.9,240.01,4.48,4.48,4.48,4.48,233.54,239.58
2022-11-12T16:00+00:00,62385.74,114018.82,79363.88,237.28,217.6,238.58,240,240.7,240.7,240.7,240.39,116.99,7.49,220,238.58,237.73,238.78,147.47,220,220,220,220,220,220,220,220,220,240.39,240.39,240.7,209.1,116.99,238.58,7.49,7.49,7.49,7.49,237.18,239.27
2022-11-12T17:00+00:00,62540.89,114989.24,80092.48,238,238,238,238,238,238,238,238,146.56,6.07,238,238,238,238,178.98,238,238,238,238,238,238,238,238,238,238,238,238,209.85,146.56,238,6.07,6.07,6.07,6.07,238,238
2022-11-12T18:00+00:00,62475.39,115804.3,82784.58,220.4,198.3,235.08,208.91,199.71,199.71,199.71,131.39,161.45,9.5,199.71,235.08,224.23,237.9,145.3,221,221,221,221,221,221,221,221,221,243.01,243.01,199.71,208.21,161.45,235.08,9.5,9.5,9.5,9.5,219.72,220.95
2022-11-12T19:00+00:00,62504.26,114280.84,78922.83,197.87,175,223.2,190.61,177.44,177.44,177.44,131.35,177.44,5.92,177.44,223.2,213.68,225.5,111,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.77,200.5,200.5,178.07,200.5,177.44,223.2,5.92,5.92,5.92,5.92,210.77,205.6
2022-11-12T20:00+00:00,62542.67,109645.34,76443.02,190.08,153.99,193,181.88,166.84,166.84,166.84,129.69,162.18,5.07,162.18,193,191.32,193.87,105,193,193,193,193,193,193,193,193,193,181.44,181.44,167.6,180.3,162.18,193,5.07,5.07,5.07,5.07,190.08,189.06
2022-11-12T21:00+00:00,62513.74,105384.94,72727.39,183.2,147.74,183.29,175.68,160.86,160.86,160.86,129.64,149.26,5.44,155.88,183.29,183.6,183.73,98.17,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,173.9,173.9,161.27,158.93,149.26,183.29,5.44,5.44,5.44,5.44,183.2,181.79
2022-11-12T22:00+00:00,62571.27,100165.31,68545.27,159.68,158.63,159.66,159.08,158.69,158.69,158.69,102.36,142.52,5.08,158.69,181.6,159.68,159.68,84,181.6,181.6,181.6,181.6,181.6,181.6,181.6,181.6,181.6,159.07,159.07,158.7,149.27,142.52,159.66,5.08,5.08,5.08,5.08,159.68,159.37
2022-11-12T23:00+00:00,62664.77,92174.22,66956.99,168.8,168.8,168.8,168.8,168.8,168.8,168.8,10.37,142.86,10.37,168.8,168.8,168.8,168.8,95.64,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,155.13,142.86,168.8,10.37,10.37,10.37,10.37,168.8,168.8
2022-11-13T00:00+00:00,62664.35,88490.4,64918.65,152.21,152.21,152.21,152.21,152.21,152.21,152.21,11.67,135.29,11.67,152.21,152.21,152.21,152.21,69.99,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,135.29,152.21,11.67,11.67,11.67,11.67,152.21,152.21
2022-11-13T01:00+00:00,62613.81,85945.98,63598.86,143,143,143,143,143,143,143,100.21,130.01,13.08,143,143,143,143,44.91,143,143,143,143,143,143,143,143,143,143,143,143,144.55,130.01,143,13.08,13.08,13.08,13.08,143,143
2022-11-13T02:00+00:00,62776.85,85212.12,62464.35,127,127,127,127,127,127,127,65.11,127,14.62,127,142.4,127,127,30,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,127,127,127,142.23,127,127,14.62,14.62,14.62,14.62,127,127
2022-11-13T03:00+00:00,63187.8,85698.5,61358.43,134.07,134.07,134.07,134.07,134.07,134.07,134.07,100.26,134.07,16.33,134.07,142.4,134.07,134.07,10,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,134.07,134.07,134.07,144.05,134.07,134.07,16.33,16.33,16.33,16.33,134.07,134.07
2022-11-13T04:00+00:00,63237.52,86832.23,61253.9,135.29,135.29,135.29,135.29,135.29,135.29,135.29,134.24,135.29,17.29,135.29,179.73,135.29,135.29,10,143,143,143,143,143,143,143,143,143,135.29,135.29,135.29,147.88,135.29,135.29,17.29,17.29,17.29,17.29,135.29,135.29
2022-11-13T05:00+00:00,63374.11,86826.87,62778.4,135.29,135.29,135.29,135.29,135.29,135.29,135.29,135.29,135.29,39.21,135.29,155.26,135.29,135.29,5,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,135.29,135.29,135.29,135.29,135.29,135.29,19.6,19.6,19.6,19.6,135.29,135.29
2022-11-13T06:00+00:00,63412.86,88477.17,62677.35,150.75,150.75,150.75,150.75,150.75,150.75,150.75,150.75,143,102.36,150.75,155.21,150.75,150.75,5,155.21,155.21,155.21,155.21,155.21,155.21,155.21,155.21,155.21,150.75,150.75,150.75,150.75,143,150.75,22.35,22.35,22.35,22.35,150.75,150.75
2022-11-13T07:00+00:00,63369.4,90677.47,71963.23,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,137.27,111.06,155.96,155.96,155.96,155.96,10.3,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,137.27,155.96,25.68,25.68,25.68,25.68,155.96,155.96
2022-11-13T08:00+00:00,63274.25,92515.06,84191.44,160.18,132.05,159.71,150.54,131.57,131.57,131.57,162.22,127.37,129.1,133.35,159.71,158.16,160.18,34.7,157.39,157.39,157.39,157.39,157.39,157.39,157.39,157.39,157.39,162.22,162.22,131.57,162.22,127.37,159.71,32.47,32.47,32.47,32.47,157.39,159.72
2022-11-13T09:00+00:00,63093.13,90860.75,97416.45,156.48,120.5,156.55,144.63,120.31,120.31,120.31,134.29,111.33,125.62,123.66,156.55,156.55,156.55,88.41,156.48,156.48,156.48,156.48,156.48,156.48,156.48,156.48,156.48,161.36,161.36,120.31,161.36,111.33,156.55,36.3,36.3,36.3,36.3,156.48,156.39
