Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-12-16T19:00+00:00,80667.74,83924.81,145481.57,77.27,84.54,76.68,75.66,74.91,53.78,4.95,75.2,105,4.95,83.54,76.68,77.21,76.61,90.61,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,75.2,75.2,93.6,75.2,105,76.68,4.95,4.95,4.95,4.95,77.59,76.11
2023-12-16T20:00+00:00,80623.29,81299.16,141794.16,67.29,73.85,65.08,62.89,63.34,54.44,2.22,47.03,104.81,2.22,76.67,65.08,66.62,64.83,79,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,47.03,47.03,75,62.27,104.81,65.08,2.22,2.22,2.22,2.22,67.6,64.08
2023-12-16T21:00+00:00,80629.24,77794.95,136454.77,70.02,74.41,66.61,62.97,62.41,47.87,0.03,39.05,101.62,0.03,82.52,66.61,69.36,66.82,69.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,39.05,39.05,66.46,51.54,101.62,66.61,0.03,0.03,0.03,0.03,70.88,66.78
2023-12-16T22:00+00:00,80007.25,72680.53,132948.64,56.97,62.67,54.7,51.63,53.12,53.12,0.01,21.08,99.9,0.01,69.06,54.7,56.75,54.36,46.84,98.24,98.24,98.24,98.24,98.24,98.24,98.24,98.24,98.24,21.08,21.08,56,50.98,99.9,54.7,0.01,0.01,0.01,0.01,58.07,53.33
2023-12-16T23:00+00:00,79507,68088.81,127772.66,46.38,46.02,46.25,46.1,45.34,45.34,-1.1,0,92.96,-1.1,46.5,46.25,46.45,46.46,36,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,102.94,0,0,45.48,42.32,92.96,46.25,-1.1,-1.1,-1.1,-1.1,46.5,46.9
2023-12-17T00:00+00:00,78774.08,64802.91,124921.44,44.94,44.2,44.68,44.37,42.8,42.8,-1.11,8.91,81.6,-1.11,45.19,44.68,45.1,45.11,15.71,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.48,8.91,8.91,43.11,36.59,81.6,44.68,-1.11,-1.11,-1.11,-1.11,45.19,45.99
2023-12-17T01:00+00:00,77897.83,64292.02,122005.45,48.49,46.37,47.89,47.16,42.96,42.96,-1.11,7.47,70.64,-1.11,48.79,47.89,48.92,49.03,1,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,7.47,7.47,43.71,26.67,70.64,47.89,-1.11,-1.11,-1.11,-1.11,49.13,51.45
2023-12-17T02:00+00:00,77711.34,63183.1,121374.07,29.27,28.72,29.29,29.32,28.69,28.69,-1.1,-0.01,70,-1.1,28.77,29.29,29.34,29.46,0,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,-0.01,-0.01,28.69,26.56,70,29.29,-1.1,-1.1,-1.1,-1.1,29.31,29.86
2023-12-17T03:00+00:00,77582.14,62300.27,121291.46,26.48,26.38,26.49,26.49,26.37,26.37,-0.72,-0.72,69.4,-0.72,26.39,26.49,26.5,26.52,0,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,-0.72,-0.72,26.37,25.97,69.4,26.49,-0.72,-0.72,-0.72,-0.72,26.49,26.59
2023-12-17T04:00+00:00,77686.33,62837.73,120389.82,30.28,29.9,30.29,30.32,29.87,29.87,-0.11,0,68.15,-0.11,29.93,30.29,30.32,30.41,0,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,0,0,29.87,28.38,68.15,30.29,-0.11,-0.11,-0.11,-0.11,30.3,30.69
2023-12-17T05:00+00:00,77679.94,63708.95,122369.41,39.97,39.09,40,40.06,39.03,38.15,-0.01,9.47,69.4,-0.01,39.16,40,40.08,40.28,0,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,9.47,9.47,39.03,35.61,69.4,40,-0.01,-0.01,-0.01,-0.01,40.03,40.85
2023-12-17T06:00+00:00,77926.85,64166.71,126371.44,47.1,46.36,46.91,46.71,45.31,41.39,0.01,5.71,70.1,0.01,47.1,46.91,47.25,47.3,0,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,5.71,5.71,45.53,39.92,70.1,46.91,0.01,0.01,0.01,0.01,47.31,48.06
2023-12-17T07:00+00:00,78239.87,66831.27,133481.5,57.98,57.69,58.01,58.01,57.67,39.71,1.29,5.61,75,1.29,57.72,58.01,58.03,58.1,1,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,5.61,5.61,57.67,56.54,75,58.01,1.29,1.29,1.29,1.29,58.01,58.27
2023-12-17T08:00+00:00,78665.27,68487.8,145428,59.17,59.17,59.17,59.17,59.17,41.1,2.21,59.17,68.1,2.21,59.17,59.17,59.17,59.17,21,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,59.17,59.17,59.17,59.17,68.1,59.17,2.21,2.21,2.21,2.21,59.17,59.17
2023-12-17T09:00+00:00,79116.62,66253.74,160380.08,54.43,54.43,54.43,54.43,54.43,40.04,2.52,54.43,54.43,2.52,54.43,54.44,54.43,54.43,42.51,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,54.43,54.43,54.43,54.43,54.43,54.43,2.52,2.52,2.52,2.52,54.43,54.43
2023-12-17T10:00+00:00,79136.75,65990.52,172304.41,49,49,49,49,49,38.81,3.6,49,49,3.6,49,49,49,49,50.5,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,97.46,49,49,49,49,49,49,3.6,3.6,3.6,3.6,49,49
2023-12-17T11:00+00:00,79038.6,65895.67,177272.03,43.71,43.71,43.71,43.71,43.71,34.94,2.26,43.71,43.71,2.26,43.71,43.71,43.71,43.71,54,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,43.71,43.71,43.71,43.71,43.71,43.71,2.26,2.26,2.26,2.26,43.71,43.71
2023-12-17T12:00+00:00,78768.51,65849.67,175347.27,41.62,40.18,44.53,41.48,40.04,32.71,3.92,46.32,46.5,3.92,40.34,44.53,42.89,44.48,55,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,46.32,46.32,40.03,46.32,46.5,44.53,3.92,3.92,3.92,3.92,42.16,43.69
2023-12-17T13:00+00:00,78586.44,68629.91,164426.43,54.06,46.67,103.12,55.31,45.85,32.63,2.23,62.96,47.5,2.23,47.5,103.12,63.66,58.45,57.84,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,62.96,62.96,46.1,62.96,47.5,103.12,2.23,2.23,2.23,2.23,57.12,55.57
2023-12-17T14:00+00:00,78754.35,72142.51,151398.9,59.98,57.55,110.94,60.33,56.74,34.98,4.08,65.41,58.12,4.08,58.12,110.94,76.08,98.53,65.53,110.94,110.94,110.94,110.94,110.94,110.94,110.94,110.94,110.94,65.41,65.41,57.18,65.41,58.12,110.94,4.08,4.08,4.08,4.08,67.71,69.38
2023-12-17T15:00+00:00,78940.42,76061.99,145503.2,78.34,65.36,122.01,91.12,62.99,41.91,5.63,67.08,67,5.63,67,122.01,96.45,128.25,75,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,67.08,67.08,64.13,67.08,67,122.01,5.63,5.63,5.63,5.63,87.28,97.05
2023-12-17T16:00+00:00,79581.41,82879.11,142450.26,95.24,82.6,122.01,108.59,76.61,49.97,11.31,65.27,92.96,11.31,83.17,122.01,107.49,127.94,92.57,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,65.27,65.27,89,65.27,92.96,122.01,11.31,11.31,11.31,11.31,101.52,111.74
2023-12-17T17:00+00:00,79827.93,85325.87,141614.67,92.69,88.46,122,100.62,73.68,49.99,13.88,64.09,105.47,13.88,88.91,122,105.94,128.11,104.43,122,122,122,122,122,122,122,122,122,64.09,64.09,99.89,64.09,105.47,122,13.88,13.88,13.88,13.88,99.85,108.04
2023-12-17T18:00+00:00,79915.31,84931,143488.74,86.22,86.87,122.01,84.6,70.67,49.05,13.63,40.27,107.05,13.63,93.37,122.01,101.91,128.5,104.4,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,40.27,40.27,86,64.86,107.05,122.01,13.63,13.63,13.63,13.63,95.12,98.23
2023-12-17T19:00+00:00,80025.49,82397.86,142751.59,82.24,77.08,107.01,87.29,59.79,48.3,12.4,12.4,114.06,12.4,88.6,107.01,93.19,109.32,100.46,120,120,120,120,120,120,120,120,120,12.4,12.4,65.99,60.21,114.06,107.01,12.4,12.4,12.4,12.4,88.9,88.9
2023-12-17T20:00+00:00,80107.98,80135.04,139829.98,74.83,76.2,71.61,75.16,58.95,44.44,11.43,11.43,110.34,11.43,88.08,71.61,74.91,71.58,90.67,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,11.43,11.43,64.89,57.93,110.34,71.61,11.43,11.43,11.43,11.43,76.45,70.31
2023-12-17T21:00+00:00,80777.48,76607.55,135368.63,69.27,79.44,64.75,58.4,59.73,44.77,6.72,6.72,103.28,6.72,92.49,64.75,69.25,64.42,99.02,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,6.72,6.72,66.84,49.47,103.28,64.75,6.72,6.72,6.72,6.72,71.59,63.25
2023-12-17T22:00+00:00,81217.41,72938.89,131321.47,56.08,61.53,53.02,48.74,47.81,47.81,5.98,5.98,95.9,5.98,70.68,53.02,56.27,53.27,85,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,5.98,5.98,51.63,34.45,95.9,53.02,5.98,5.98,5.98,5.98,57.77,53.43
2023-12-17T23:00+00:00,81517.68,69227.75,128201.93,58.09,61.09,57.29,55.38,52.9,52.9,10.33,10.33,81.6,10.33,68.05,57.29,58.82,57.73,90.01,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,10.33,10.33,54.46,42.81,81.6,57.29,10.33,10.33,10.33,10.33,59.47,58.51
2023-12-18T00:00+00:00,81289.06,66108.74,125920.42,58.04,57.13,57.73,56.52,51.16,51.16,8.87,8.87,80,8.87,62.33,57.73,59.01,58.86,90,100,100,100,100,100,100,100,100,100,8.87,8.87,52.02,32.6,80,57.73,8.87,8.87,8.87,8.87,59.25,61.17
2023-12-18T01:00+00:00,80854.12,66068,120984.45,56.07,57.98,55.36,53.52,49.81,49.81,6.23,6.23,76.85,6.23,64.98,55.37,56.96,56.06,88.02,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,6.23,6.23,50.29,35.85,76.85,55.36,6.23,6.23,6.23,6.23,57.52,57.62
2023-12-18T02:00+00:00,80869.62,67027.18,119406.41,52.86,51.34,52.84,52.4,49.03,49.03,4.99,4.99,75.54,4.99,53.41,52.84,53.39,53.59,88.02,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,4.99,4.99,49.2,37.62,75.54,52.84,4.99,4.99,4.99,4.99,53.41,55.28
2023-12-18T03:00+00:00,79990.7,68142.65,118456.08,56.35,54.51,56.37,55.97,52.47,52.47,6.14,6.14,75.1,6.14,56.35,56.37,56.88,57.16,88.02,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54,6.14,6.14,52.77,40.52,75.1,56.37,6.14,6.14,6.14,6.14,56.86,58.96
2023-12-18T04:00+00:00,79989.38,73406.43,118501.42,68.26,66.16,75.85,67.2,62.14,58.97,10.07,10.07,76.22,10.07,69.72,75.85,70.38,69.11,88.02,96.96,96.96,96.96,96.96,96.96,96.96,96.96,96.96,96.96,10.07,10.07,62.58,44.2,76.22,75.85,10.07,10.07,10.07,10.07,69.72,71.05
2023-12-18T05:00+00:00,80938.7,87769.87,123915.65,88.9,84.31,108.15,92.41,83.81,62.41,15.69,76.9,84.79,15.69,84.79,108.15,92.11,89.39,95.04,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,76.9,76.9,84,79.21,84.79,108.15,15.69,15.69,15.69,15.69,90.19,88.9
2023-12-18T06:00+00:00,82000.07,101772.91,131219.37,108.6,103.72,122,109.35,103.38,66.55,21.21,83.36,105.21,21.21,104.24,122,111.58,110.88,110.1,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,110.25,83.36,83.36,103.39,83.36,105.21,122,21.21,21.21,21.21,21.21,110.25,112.76
2023-12-18T07:00+00:00,82362.49,109049.19,139595.87,113.02,109.51,114.05,113.81,109.24,69.91,24.99,94.73,109.97,24.99,109.86,114.05,113.97,114.87,111,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,94.73,94.73,109.28,94.94,109.97,114.05,24.99,24.99,24.99,24.99,113.69,117.17
2023-12-18T08:00+00:00,82317.16,111204.26,147883.13,103.87,105.67,103.87,103.75,101.46,67.34,23.33,85.05,105.21,23.33,104.49,103.87,104.15,104.31,105.82,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,85.05,85.05,110.28,96.2,105.21,103.87,23.33,23.33,23.33,23.33,104.15,105.04
2023-12-18T09:00+00:00,82286.82,107069.99,160714.32,89.03,89.03,89.03,89.03,89.03,71.5,21.46,85.06,89.03,21.46,89.03,89.03,89.03,89.03,107.74,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,85.06,85.06,89.03,89.03,89.03,89.03,21.46,21.46,21.46,21.46,89.03,89.03
2023-12-18T10:00+00:00,82307.93,102814.58,169480.66,81.17,81.17,81.17,81.17,81.17,67.17,19.98,81.17,81.17,19.98,81.17,81.17,81.17,81.17,106.63,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,81.17,81.17,81.17,81.17,81.17,81.17,19.98,19.98,19.98,19.98,81.17,81.17
2023-12-18T11:00+00:00,82438.26,100689.4,171790.42,74.89,74.89,74.89,74.89,74.89,69.85,17.39,74.89,74.89,17.39,74.89,74.89,74.89,74.89,97.92,92.83,92.83,92.83,92.83,92.83,92.83,92.83,92.83,92.83,74.89,74.89,74.89,80,74.89,74.89,17.39,17.39,17.39,17.39,74.89,74.89
2023-12-18T12:00+00:00,82474.42,99743.73,167976.21,76.53,75.02,81.15,76.12,74.9,71.37,17.04,81.03,75.16,17.04,75.16,81.16,77.71,77.8,97.16,98,98,98,98,98,98,98,98,98,81.03,81.03,74.95,81.03,75.16,81.15,17.04,17.04,17.04,17.04,77.14,78.04
2023-12-18T13:00+00:00,82423.86,103799.15,157067.87,84.57,81.23,104.99,84.42,81.1,67.23,17.02,89.96,81.75,17.02,81.75,104.99,88.49,86.3,96.86,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,89.96,89.96,80.87,89.96,81.75,104.99,17.02,17.02,17.02,17.02,86.44,85.69
2023-12-18T14:00+00:00,82439.33,110903.87,150282.17,91.92,85.91,118.98,92.03,89.11,66.93,18.2,85.08,84.3,18.2,84.3,118.98,96.64,93.57,97.16,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,85.08,85.08,88,97.07,84.3,118.98,18.2,18.2,18.2,18.2,93.95,92.59
2023-12-18T15:00+00:00,82387.56,116416.45,145273.4,96.53,95.49,135,95.35,95.2,66.4,20.17,85.09,95.83,20.17,95.83,135,112.06,134.36,101.55,135,135,135,135,135,135,135,135,135,85.09,85.09,95.41,100.68,95.83,135,20.17,20.17,20.17,20.17,104.32,110.87
2023-12-18T16:00+00:00,82393.96,120915.75,141965.63,104.96,104.43,128.32,102.37,104.22,67.96,23.34,85.1,108.32,23.34,104.66,128.32,113.66,124.28,137.3,140,140,140,135,140,140,140,140,140,85.1,85.1,104.33,104.2,108.32,128.32,23.34,23.34,23.34,23.34,109.41,104.08
2023-12-18T17:00+00:00,82381.51,121350.74,139289.18,105.63,103.34,133.08,102.16,103.01,59.53,22.46,85.08,119.47,22.46,103.74,133.09,115.26,124.62,180.92,140,140,140,114.99,140,140,140,140,140,85.08,85.08,103.15,97.15,119.47,133.08,22.46,22.46,22.46,22.46,110.61,95.12
2023-12-18T18:00+00:00,82182.82,121056.8,139562.19,98.71,96.48,122.01,100,96.18,60.1,19.21,85.05,150,19.21,96.77,122.01,102.46,99.13,165,143.94,143.94,143.94,113.02,143.94,143.94,143.94,143.94,143.94,85.05,85.05,96.3,98.41,150,122.01,19.21,19.21,19.21,19.21,100.43,97.82
2023-12-18T19:00+00:00,82032.21,118082.5,138660.16,89,81.68,121.73,91.54,77.98,50.1,17.2,85.79,174,17.2,82.07,121.73,105.24,129.38,145,124.99,124.99,124.99,111.82,124.99,124.99,124.99,124.99,124.99,85.79,85.79,83.09,85.79,174,121.73,17.2,17.2,17.2,17.2,97.78,79.23
2023-12-18T20:00+00:00,82053.36,112965.14,137004.95,84.92,79.97,101.76,76.34,71.09,45.08,15.21,76.89,129.47,15.21,77.93,101.76,92.43,97.58,155.26,110,110,110,110,110,110,110,110,110,76.89,76.89,74.89,79.32,129.47,101.76,15.21,15.21,15.21,15.21,89.42,105.45
2023-12-18T21:00+00:00,82083.18,101790.09,131885.65,72.05,73.79,93.64,63.56,62.98,37.08,12.66,12.66,110,12.66,83.2,108.33,83.74,98.07,153.63,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,108.33,12.66,12.66,63.79,77.35,110,93.64,12.66,12.66,12.66,12.66,79.61,66.12
2023-12-18T22:00+00:00,82085.67,92615.67,128610.11,59.58,68.67,57.2,53.21,55.12,44.98,10.08,10.08,105.71,10.08,79.46,102.52,59.84,56.67,115,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,10.08,10.08,57.94,52.63,105.71,57.2,10.08,10.08,10.08,10.08,61.41,55.42
2023-12-18T23:00+00:00,82040.6,83027.21,127816.08,64.79,65.61,72.64,63.1,47.29,34.23,8.06,10.04,94.28,8.06,78.51,91.55,70.43,74.01,170,91.55,91.55,91.55,91.55,91.55,91.55,91.55,91.55,91.55,10.04,10.04,52.24,50.7,94.28,72.64,8.06,8.06,8.06,8.06,69.5,55.56
2023-12-19T00:00+00:00,81865.2,77194.62,126620.54,61.54,62.65,58.51,63.37,46.49,39.06,5.32,5.32,90.54,5.32,73.91,88.88,61.23,58.48,97.6,88.88,88.88,88.88,88.88,88.88,88.88,88.88,88.88,88.88,5.32,5.32,50.89,48.03,90.54,58.51,5.32,5.32,5.32,5.32,63.05,56.87
2023-12-19T01:00+00:00,81930.28,75023.33,124061.17,62.44,63.31,59.03,64.89,45.06,39.15,2.28,2.28,79.14,2.28,76.14,86.5,62.1,59.03,86.06,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,2.28,2.28,49.99,47.02,79.14,59.03,2.28,2.28,2.28,2.28,64.14,57.17
2023-12-19T02:00+00:00,81773.43,74674.16,121601.92,60.07,57.15,60.1,63.13,55.72,43.5,1.58,1.58,75,1.58,58.2,65,60.25,60.51,86.11,87,87,87,87,87,87,87,87,87,1.58,1.58,56.27,54.45,75,60.1,1.58,1.58,1.58,1.58,60.16,60.83
2023-12-19T03:00+00:00,81512.77,75844.65,120485.32,61.31,59.12,61.48,62.27,58.95,42.48,4.25,4.25,71.05,4.25,59.31,88,61.59,62.05,85,88,88,88,88,88,88,88,88,88,4.25,4.25,59,53.12,71.05,61.48,4.25,4.25,4.25,4.25,61.41,62.96
2023-12-19T04:00+00:00,81186.78,80947.86,120741.34,66.39,65.15,92.85,65.74,65.01,54.67,8.81,8.81,75,8.81,65.34,92.85,70.65,66.09,80.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,92.85,8.81,8.81,65.05,60.04,75,92.85,8.81,8.81,8.81,8.81,68.21,64.65
2023-12-19T05:00+00:00,81032.88,92792.23,125482.15,89.6,80.7,112.34,95,79.69,60.28,14.12,14.12,91,14.12,81.91,112.34,101.17,118.83,83.75,107.56,107.56,107.56,107.56,107.56,107.56,107.56,107.56,107.56,14.12,14.12,80,78.51,91,112.34,14.12,14.12,14.12,14.12,95.72,82.67
2023-12-19T06:00+00:00,81102.84,105096.97,133133.18,98.94,94.14,131.54,93.48,93.67,69.26,23.66,23.66,100.52,23.66,95.02,131.54,115.43,137.95,90,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,23.66,23.66,93.74,80.73,100.52,131.54,23.66,23.66,23.66,23.66,107.93,88.47
2023-12-19T07:00+00:00,81180.58,109997.85,140496.36,104.8,100.56,122.01,102.29,100.1,91.63,30.94,70,109.58,30.94,101.15,122.01,113.7,126.13,108.91,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,70,70,100.24,86.07,109.58,122.01,30.94,30.94,30.94,30.94,109.75,101.31
2023-12-19T08:00+00:00,81229.11,109782.63,148868.4,94.88,94.32,94.96,95,94.28,76.48,31.57,70,99.31,31.57,94.38,94.97,95.01,95.17,116.91,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,70,70,94.28,91.94,99.31,94.96,31.57,31.57,31.57,31.57,94.97,95.5
2023-12-19T09:00+00:00,81168.99,106335.29,159757.92,86.1,86.1,86.1,86.1,86.1,76.29,32.93,40.01,86.1,32.93,86.1,86.1,86.1,86.1,119.08,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,40.01,40.01,86.1,86.1,86.1,86.1,32.93,32.93,32.93,32.93,86.1,86.1
2023-12-19T10:00+00:00,81123.47,101756.56,167878.91,79.71,79.71,79.71,79.71,79.71,79.71,35.84,31.01,79.71,31.01,79.71,79.71,79.71,79.71,107.92,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,31.01,31.01,79.71,80.14,79.71,79.71,31.01,31.01,31.01,31.01,79.71,79.71
2023-12-19T11:00+00:00,81129.19,99443.47,172008.32,76.5,76.5,76.5,76.5,76.5,76.26,52.88,26.77,76.5,26.77,76.5,76.5,76.5,76.5,88.75,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,26.77,26.77,76.5,79.16,76.5,76.5,26.77,26.77,26.77,26.77,76.5,76.5
2023-12-19T12:00+00:00,81081.38,100169.78,167054.28,79.87,76.02,89.52,77.2,74.73,74.73,58.2,40,75.31,23.53,75.31,89.52,80.72,79.49,85.6,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,40,40,80,81.08,75.31,89.52,23.53,23.53,23.53,23.53,79.56,79.03
2023-12-19T13:00+00:00,81086.47,106426.64,160069.25,84.97,80.77,106.16,82.05,80.66,80.45,51.59,67.29,81,23.78,81,106.16,87.18,83.43,82,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,67.29,67.29,80.66,82.11,81,106.16,23.78,23.78,23.78,23.78,85.14,81.81
2023-12-19T14:00+00:00,81169.15,109466.06,152669.29,91.31,85.09,122,90.97,84.42,76.02,76.02,76.9,85.78,23.35,85.78,122,107.12,127.43,82.95,116.69,116.69,116.69,116.69,116.69,116.69,116.69,116.69,116.69,76.9,76.9,84.82,85.47,85.78,122,23.35,23.35,23.35,76.02,99.38,80.38
2023-12-19T15:00+00:00,81164.39,111486.6,148757.06,95.94,88.98,146.57,90.82,88.21,77,76.89,76.89,89.88,20.66,89.88,141.2,121.61,155.52,85.55,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,141.2,76.89,76.89,88.67,87.53,89.88,146.57,20.66,20.66,20.66,76.89,109.27,76.62
2023-12-19T16:00+00:00,81129.82,114858.56,145289.38,96.8,95.72,149,86.6,91.81,84.87,80.7,76.89,95.55,20.14,95.55,149,123.3,157.69,101.1,149,149,149,135.39,149,149,149,149,149,76.89,76.89,101.81,88.91,95.55,149,20.14,20.14,20.14,76.89,110.74,75.36
2023-12-19T17:00+00:00,81073.07,115855.21,143468.47,95.91,93.23,145,86.58,91.74,88.29,70.01,70.01,97.01,20.66,93.78,145,120.69,153.08,106.56,145,145,145,126.11,145,145,145,145,145,70.01,70.01,94.4,88.84,97.01,145,20.66,20.66,20.66,70.01,108.97,76.2
2023-12-19T18:00+00:00,80706.37,113372.36,145844.77,94.76,91.55,144.15,85.52,90.8,50.05,50.05,70.02,95.55,17.49,92.35,144.15,119.61,151.65,94.03,144.15,144.15,144.15,121.84,144.15,144.15,144.15,144.15,144.15,70.02,70.02,91.1,87.98,95.55,144.15,17.49,17.49,17.49,28.98,107.82,75.22
2023-12-19T19:00+00:00,80478.07,110410.46,146127.76,88.03,85.51,122.01,81.92,85.02,59.84,59.84,15.56,95.2,15.56,86.08,122.01,105.11,127.83,92,122.01,122.01,122.01,108.38,122.01,122.01,122.01,122.01,122.01,15.56,15.56,85.2,81.08,95.2,122.01,15.56,15.56,15.56,15.56,96.92,74.61
2023-12-19T20:00+00:00,80524.18,104185.56,142710.71,81.9,79.9,110.5,76.55,79.48,63.15,49.91,13.76,91,13.76,80.36,110.5,96.19,115.41,83.5,110.5,110.5,110.5,109,110.5,110.5,110.5,110.5,110.5,13.76,13.76,79.64,77.29,91,110.5,13.76,13.76,13.76,13.76,89.41,70.06
2023-12-19T21:00+00:00,80506.39,94733.56,140165.95,78.23,76.12,108.39,72.58,75.68,60.95,30.04,12.15,86.5,12.15,76.59,108.39,93.24,114.52,80.12,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,12.15,12.15,75.86,78.08,86.5,108.39,12.15,12.15,12.15,12.15,86.15,65.53
