Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-02-01T07:00+00:00,83646.8,115739.65,180722.32,97.27,96.72,103.04,91.38,94.73,92.5,52.68,26.22,80.13,95.76,3.43,95.76,94.74,100.84,103.59,148.61,119.02,119.02,119.02,119.02,119.02,119.02,119.02,119.02,119.02,80.13,80.13,119.21,117.28,99.76,54.26,54.26,52.54,19.16,19.16,54.26,80.13,95.76,103.04,124.9,3.43,3.43,3.43,3.43,99.71,108.01
2024-02-01T08:00+00:00,83687.71,115033.73,186033.19,88.39,89.84,88.65,90.68,88.59,86.29,52.13,19.1,80.22,88.77,4.43,88.77,88.65,88.81,89.06,155,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,80.22,80.22,95.87,97.76,92.77,53.68,53.68,52.01,19.23,19.23,53.68,80.22,88.77,88.65,99.91,4.43,4.43,4.43,4.43,88.8,90
2024-02-01T09:00+00:00,83764.71,112028.61,194225.12,84.9,83.78,86.86,85.99,84.25,83.67,51.49,19.04,79.61,62.8,3.43,83.9,72.77,86.13,87.05,142.6,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,79.61,79.61,82.08,86.99,83.71,53.03,53.03,51.66,18.95,18.95,53.03,79.61,62.8,86.86,85,3.43,3.43,3.43,3.43,85.72,88.45
2024-02-01T10:00+00:00,83726.52,107978.94,203657.09,82.92,80,81.28,85.02,82.92,77.22,50.83,19.04,77.51,55.98,2.76,79.29,47.35,81.25,81.38,119.96,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,77.51,77.51,76.39,80.34,75.5,52.34,52.34,51.27,18.89,18.89,52.34,77.51,55.98,81.28,77.95,2.76,2.76,2.76,2.76,81.26,81.65
2024-02-01T11:00+00:00,81764.6,103739.94,204110.27,78.79,68.99,78.31,83.68,83.07,67.6,50.86,16.66,67.99,54.44,3.43,69.75,68.15,77.84,78.73,92.03,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,67.99,67.99,75.15,78.65,67.6,52.38,52.38,51.37,19.1,19.1,52.38,67.99,54.44,78.31,77.96,3.43,3.43,3.43,3.43,77.53,79.73
2024-02-01T12:00+00:00,81714.23,102683.5,202560.58,79,60.96,79.99,84.15,92.11,57.26,50.42,16.64,63.96,54,2.93,62.23,79.99,79.25,80.73,84,90.79,90.79,90.79,90.79,90.79,90.79,90.79,90.79,90.79,63.96,63.96,71.63,83.01,57.26,51.93,51.93,51.32,19.03,19.03,51.93,63.96,54,79.99,76.91,2.93,2.93,2.93,2.93,79,82.12
2024-02-01T13:00+00:00,83684.14,104113.43,197753.46,82.06,70.8,84.13,83.65,88.15,68.74,50.4,11.76,71.89,54.44,0.4,71.62,84.13,82.76,84.68,78.39,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,71.89,71.89,79.98,95,71.2,51.9,51.9,51.41,19.18,19.18,51.9,71.89,54.44,84.13,89.52,3.44,3.44,3.44,3.44,82.06,86.68
2024-02-01T14:00+00:00,83949.24,107318.58,189888.08,85.92,81.49,96.35,86.91,86.72,75.07,49.59,16.63,75.1,54.6,0.8,80.6,96.35,92.44,96.35,80.03,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.02,75.1,75.1,96.96,102.67,87.5,52.28,52.28,51.53,19.23,19.23,52.28,75.1,54.6,96.35,94.88,4.82,4.82,4.82,4.82,90.56,100.07
2024-02-01T15:00+00:00,84097.2,114316.87,180858.67,84.96,80.97,102.56,88.86,90.64,77.05,51.45,19.06,78.82,60.44,2.92,80.69,102.56,91.75,95.88,83.7,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,78.82,78.82,107.55,110.29,84,53.42,53.42,52.45,19.23,19.23,53.42,78.82,60.44,102.56,108.06,12.04,12.04,12.04,12.04,88.72,90
2024-02-01T16:00+00:00,84238.73,121185.95,178000.45,97.66,99,122.01,91.89,93.98,91.61,54.93,54.93,78.18,76,3.61,94.1,122.01,103.94,102.64,91.73,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,78.18,78.18,123.51,130,112.62,54.93,54.93,53.27,19,19,54.93,78.18,76,122.01,122.42,13.94,13.94,35.15,35.15,100.94,105.2
2024-02-01T17:00+00:00,84248,125812.28,173334.9,105.11,103.85,130.97,99.54,93.81,94.67,55.07,55.07,79.48,101.89,2.47,101.89,130.97,120.4,143.54,101.15,119,119,119,119,119,119,119,119,119,79.48,79.48,123.36,130,113,55.07,55.07,53.75,18.76,18.76,55.07,79.48,101.89,130.97,124.97,14.22,14.22,40.53,40.53,114.15,94.11
2024-02-01T18:00+00:00,84154.45,124237.89,172163.65,104.06,98.4,122,94.54,100.5,97.89,55.06,26.26,78.62,99.05,2.1,99.05,122,110.95,113.47,99,121,121,121,121,121,121,121,121,121,78.62,78.62,123.1,130,98.03,55.06,55.06,53.54,18.78,18.78,55.06,78.62,99.05,122,114.96,14.62,14.62,14.62,14.62,108.38,119.42
2024-02-01T19:00+00:00,84277.89,121340.2,168212.11,90.28,91.18,110.67,92.57,91.08,89.97,55.03,26.08,77.49,94,0,91.84,110.67,98.21,97.52,91,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,77.49,77.49,111.05,113.42,90.81,55.03,55.03,53.36,18.65,18.65,55.03,79.48,94,110.67,106.19,16.17,16.17,16.17,16.17,95.86,100.01
2024-02-01T20:00+00:00,84321.17,114529.93,161238.95,84.92,83.46,107.98,85.01,83.4,83.29,54.93,24.9,50.51,83.66,0.01,83.66,107.98,89.72,85.2,82,105.18,105.18,105.18,105.18,105.18,105.18,105.18,105.18,105.18,50.51,50.51,97.45,102.68,83.34,54.93,54.93,53.32,18.45,18.45,54.93,78.95,83.66,107.98,93.99,15.63,15.63,15.63,15.63,86.91,84.26
2024-02-01T21:00+00:00,84336.77,104598.03,156490.77,82.95,81.99,99.48,80.47,81.91,81.88,54.79,16.64,15.07,82.13,0,82.13,99.48,86.37,82.92,82.54,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,15.07,15.07,87.83,105,81.91,54.79,54.79,53.13,18.22,18.22,54.79,79.07,82.13,99.48,88.09,11.9,11.9,11.9,11.9,84.34,82.09
2024-02-01T22:00+00:00,84353.68,95065.1,151187.37,74.72,73.52,94.7,73.27,73.44,73.38,54.32,16.65,10.03,71.19,-0.02,73.69,94.7,78.99,74.78,70.04,98,98,98,98,98,98,98,98,98,10.03,10.03,96.64,100,73.42,54.32,54.32,52.14,17.44,17.44,54.32,69.59,71.19,94.7,81.87,7.24,7.24,7.24,7.24,76.47,73.81
2024-02-01T23:00+00:00,84256.09,85205.23,146604.89,65.72,64.42,90.44,72.92,64.23,64.27,55.74,28.04,56.85,62.95,-1.71,64.62,90.44,70.91,65.51,61,101,101,101,101,101,101,101,101,101,56.85,56.85,95.53,100.29,64.32,55.74,55.74,53.95,17.3,17.3,55.74,60.14,62.95,90.44,81.74,7.87,7.87,7.87,7.87,67.75,64.21
2024-02-02T00:00+00:00,84188,79669.58,142761.54,60.4,59.99,68.13,72.89,59.94,59.94,54.96,27.08,58.62,60.05,-1.74,60.05,89.67,61.96,60.34,55,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,58.62,58.62,88.64,84.29,59.95,54.96,54.96,54.22,17.33,17.33,54.96,58.62,60.05,68.13,77.79,8.96,8.96,8.96,8.96,61.04,59.94
2024-02-02T01:00+00:00,84090.84,76612.28,140595.69,58,58,58,77.19,58,58,53.98,28.01,58,58,-1.76,58,80.49,58,58,48,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,58,58,87.94,72.68,58,53.98,53.98,53.16,17.46,17.46,53.98,58,58,58,74.91,9.15,9.15,9.15,9.15,58,58
2024-02-02T02:00+00:00,84041.65,75117.85,140198.44,54.69,54.69,54.69,79.03,54.69,54.69,52.94,27.05,54.69,54.69,-1.73,54.69,80,54.69,54.69,46.3,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,54.69,54.69,79.38,69.48,54.69,52.94,52.94,51.18,17.78,17.78,52.94,56.45,54.69,54.69,67.14,10.41,10.41,10.41,10.41,54.69,54.69
2024-02-02T03:00+00:00,84001.09,75519.7,142001.94,55.2,52.72,55.98,79.11,58.78,53.23,51.58,21.08,54.79,52.41,-0.11,52.41,88.59,55.79,56.16,43.3,94.52,94.52,94.52,94.52,94.52,94.52,94.52,94.52,94.52,54.79,54.79,83.16,71.28,53.14,51.58,51.58,49.74,18.19,18.19,51.58,60.34,52.41,55.98,70.98,11.73,11.73,11.73,11.73,55.7,56.24
2024-02-02T04:00+00:00,83489.51,79351.69,147859.56,59.46,54.94,94.37,78.09,62.63,55.07,53.09,27.02,53.18,55,0.01,55,94.37,66.89,59.72,41.87,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,53.18,53.18,88.64,86.44,55.13,53.09,53.09,51.21,18.51,18.51,53.09,65.63,55,94.37,81.46,13,13,13,13,62.59,57.64
2024-02-02T05:00+00:00,83620.29,90389.67,160898.31,81.26,64.47,100.36,83.99,105,66.94,54.19,34.85,79.26,61,20.27,63.27,100.37,88.05,87.79,40.6,105,105,105,105,105,105,105,105,105,79.26,79.26,97.54,93.68,66.49,54.19,54.19,53.95,20.27,20.27,54.19,79.26,61,100.36,93.65,20.27,20.27,20.27,20.27,85.96,87.51
2024-02-02T06:00+00:00,84246.04,98831.36,178107.8,87.97,78.77,120.72,88.77,110,76.99,57.82,57.82,88.47,80.34,23.29,80.34,120.72,102.53,96.72,60.1,135,135,135,135,135,135,135,135,135,88.47,88.47,99.79,103.47,77.91,57.82,57.82,55.22,32.86,23.29,57.82,88.47,80.34,120.72,104.98,23.29,23.29,57.82,57.82,101.91,95.4
2024-02-02T07:00+00:00,84381.24,102260.87,191484.49,94.02,90.06,111.14,91,104.33,89.32,59.84,59.84,92.68,90.75,24.74,90.75,111.14,101,97.86,86.08,150,150,150,150,150,150,150,150,150,92.68,92.68,98.02,102.68,89.61,59.84,59.84,55.69,40,24.74,59.84,92.68,90.75,111.14,104.26,24.74,24.74,59.84,59.84,99.97,96.81
2024-02-02T08:00+00:00,84459.13,100549.3,199101.68,87.92,86.21,96.34,87.98,89.39,85.9,58.1,58.1,89.84,83.98,25.44,86.39,96.34,90.09,88.88,89.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,89.84,89.84,90.07,97.77,86.21,58.1,58.1,55.39,39.74,25.44,58.1,89.84,83.98,96.34,90.01,25.44,25.44,58.1,58.1,89,88.59
2024-02-02T09:00+00:00,84514.08,96137.78,209929.3,81.34,80.84,81.63,86.5,82.15,80.77,56.74,56.74,81.48,61.42,25.98,80.89,81.63,81.54,81.63,90,81.63,101.82,81.63,101.82,81.63,101.82,81.63,81.63,81.63,81.48,81.48,83.08,85.8,80.8,56.74,56.74,54.92,34.9,25.98,56.74,81.48,61.42,81.63,85.64,25.98,25.98,56.74,56.74,81.5,81.67
2024-02-02T10:00+00:00,84578.36,90453.04,218018.79,75.71,75.2,76.4,83.02,75.73,75.15,54.01,54.01,78.16,54,25.39,75.25,74.65,76.14,76.38,84.3,74.65,100.17,74.65,100.17,74.65,100.17,74.65,74.65,74.65,78.16,78.16,79.62,78.44,75.17,55.63,55.63,54.27,25.39,25.39,55.63,78.16,54,76.4,83.14,25.39,25.39,42.93,42.93,76.01,76.6
2024-02-02T11:00+00:00,84670.78,86129.44,220428.28,67.35,65.01,70.55,82.64,67.49,64.8,53.52,46.98,78.7,54,24.53,65.25,70,69.37,70.45,76,70,90.23,70,90.23,70,90.23,70,70,70,78.7,78.7,75.45,76.18,64.89,55.12,55.12,54.26,24.53,24.53,55.12,78.7,54,70.55,77.76,24.53,24.53,24.53,24.53,68.77,71.47
2024-02-02T12:00+00:00,84366.83,84460.46,215757.87,64.44,60,70,82.61,70.25,56.52,53.18,52.34,78.74,55.5,23.32,59.77,70,68.22,70.13,74,70,90.23,70,90.23,70,90.23,70,70,70,78.74,78.74,75.64,77.82,62.56,54.77,54.77,54.21,23.32,23.32,54.77,78.74,55.5,70,78.56,23.32,23.32,23.32,23.32,67.26,71.63
2024-02-02T13:00+00:00,84267.77,86690.18,210887.1,69.34,59.75,77.08,82.64,85.71,54.83,51.59,45,80.81,53.3,22.9,59.82,77.08,74.89,77.67,69,77.08,99.97,77.08,99.97,77.08,99.97,77.08,77.08,77.08,80.81,80.81,82.33,83.8,63.7,53.13,53.13,53.52,22.9,22.9,53.13,80.81,53.3,77.08,84.58,22.9,22.9,22.9,22.9,73.71,79.31
2024-02-02T14:00+00:00,84450.4,88987.98,204712.92,79.09,59.78,90.46,82.67,110.61,53.09,51.42,31.83,83.82,55.91,22.99,58.3,90.46,86.75,90.46,66.22,90.46,100.77,90.46,100.77,90.46,100.77,90.46,90.46,90.46,83.82,83.82,87.59,86.8,67.7,52.95,52.95,52.91,22.99,22.99,52.95,83.82,55.91,90.46,92.1,22.99,22.99,22.99,22.99,85.15,91.83
2024-02-02T15:00+00:00,84139.36,93882.9,198527.52,84,64.66,108.57,87.11,110,52.73,51.69,28.04,83.99,55.5,21.03,63.2,106.41,99.49,107.93,66.22,106.41,106.41,106.41,106.41,106.41,106.41,106.41,106.41,106.41,83.99,83.99,94.59,99.56,80,53.24,53.24,52.29,21.03,21.03,53.24,83.99,55.5,108.57,100.49,21.03,21.03,21.03,21.03,95.27,113
2024-02-02T16:00+00:00,83994.94,97503.04,198977.54,88.71,71.35,118.59,86.01,110,58.5,52.97,52.97,83.77,70.95,20.75,70.95,118.59,107.74,117.01,80,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,83.77,83.77,107.3,110,88.47,54.55,54.55,53.39,20.75,20.75,54.55,83.77,70.95,118.59,114.9,20.75,20.75,20.75,20.75,103.97,122.91
2024-02-02T17:00+00:00,84053.3,100596.16,193732.34,91.14,81.04,121.52,88.19,103.65,68.97,53.21,53.21,79.21,80.16,18.77,80.16,121.52,110.48,116.91,94,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,79.21,79.21,111.28,113.18,99.97,54.8,54.8,53.43,20.32,20.32,54.8,79.21,80.16,121.52,108.57,18.77,18.77,18.77,18.77,107.48,121.67
2024-02-02T18:00+00:00,83822.93,98838.56,192053.56,92.71,87.8,112.69,84.2,110,63.34,51.74,28.08,76.73,83.83,14.54,81.4,112.69,105.66,113.87,95.5,120,120,120,120,120,120,120,120,120,76.73,76.73,107.18,105.6,82,53.29,53.29,51.37,20.09,20.09,53.29,76.73,83.83,112.69,104.53,14.54,14.54,14.54,14.54,102.7,122.57
2024-02-02T19:00+00:00,83845.58,96520.53,187784.54,85.98,79.9,109,78.98,105,55.06,51.17,27.08,73.16,83.98,11.08,73.06,109,94.63,98.07,87.41,109,109,109,109,109,109,109,109,109,73.16,73.16,97.28,100.22,73.3,52.7,52.7,50.69,19.48,19.48,52.7,73.16,83.98,109,100.25,11.08,11.08,11.08,11.08,91.47,102.44
2024-02-02T20:00+00:00,83183.49,89598.32,182100.82,78.46,65.05,95.52,76.49,86,49.68,49.68,25.22,30.16,76.46,7.43,62.27,95.52,88.98,97.92,74,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,30.16,30.16,91.94,84.97,70,50.7,50.7,48.96,18.46,18.46,50.7,68.22,76.46,95.52,93.81,7.43,7.43,7.43,7.43,85.69,105
2024-02-02T21:00+00:00,82637.9,82684.89,174100.9,71.47,69.38,89.91,78.09,71.51,46.03,46.03,21.97,11.93,68.44,0.8,62.6,89.91,82.15,91.59,66.22,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,11.93,11.93,87.11,86.11,63.15,47.87,47.87,48.56,18.11,18.11,47.87,57.97,68.44,89.91,79.38,0.8,0.8,0.8,0.8,78.59,105.05
2024-02-02T22:00+00:00,82025.79,77165.87,168383.81,62.01,60.71,76.47,73.13,69.01,36.05,36.05,21.06,14.44,55,-0.01,53.51,76.47,70.46,78.19,52.01,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,14.44,14.44,83.21,75.77,54.84,37.85,37.85,42.86,17.71,17.71,37.85,46.06,55,76.47,72.62,-0.01,-0.01,-0.01,-0.01,67.82,88.04
2024-02-02T23:00+00:00,80853.84,70287.46,163495.71,55.51,42.13,91.09,69.74,65,24.74,24.74,5.09,40.27,56.44,-1,39.99,91.09,76,101.39,44.42,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,40.27,40.27,87.75,83.57,49.68,43.19,43.19,33.86,16.42,16.42,43.19,45.88,56.44,91.09,55.79,-1,-1,-1,-1,67.2,37.93
2024-02-03T00:00+00:00,80094.6,66298.61,160088.3,52.26,46.94,88.25,77.01,65,12.85,12.85,5.04,42.75,52.71,-1.49,38.77,88.25,72.97,99.42,55,88.25,88.25,88.25,88.25,88.25,88.25,88.25,88.25,88.25,42.75,42.75,75.11,69.95,43.08,44.36,44.36,30.63,16.41,16.41,44.36,43.34,52.71,88.25,51.58,-1.49,-1.49,-1.49,-1.49,64.49,39.22
2024-02-03T01:00+00:00,79936.17,64533.47,154866.43,44.44,41.82,83,70.24,70,6.73,6.73,1.79,37.57,51.18,-1.8,32.83,83,54.55,49.98,52.11,83,83,83,83,83,83,83,83,83,37.57,37.57,67.87,59.73,34.9,38.37,38.37,24.52,16.25,16.25,38.37,37.57,51.18,83,47.83,-1.8,-1.8,-1.8,-1.8,50,48.51
2024-02-03T02:00+00:00,79557.49,63947.46,151607.41,40.88,19.73,76.5,70.11,70,10.51,10.51,1.57,26.68,50.83,-2.05,20.22,76.5,49.64,44.91,52.71,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,26.68,26.68,67.11,55.27,14,17.29,17.29,19.78,16.16,16.16,37.73,37.05,50.83,76.5,38.59,-2.05,-2.05,-2.05,-2.05,45.43,43.19
2024-02-03T03:00+00:00,77686.98,63653.26,148051.43,40.04,12.54,76.5,69.71,70,8.53,8.53,1.56,31.28,51.16,-2.03,15.45,76.5,49.4,45.82,50.71,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,31.28,31.28,67.31,55.18,10.98,8.8,8.8,14.77,16.21,16.21,37.71,38.06,51.16,76.5,41.39,-2.03,-2.03,-2.03,-2.03,45.07,44.77
2024-02-03T04:00+00:00,77564.5,65448.1,147331.89,45.56,13.21,78.7,68.33,75,8.8,8.8,1.59,10.29,52.57,-1.83,16.58,78.7,56.28,59.34,54.44,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,10.29,10.29,75.8,62.52,11.4,9.08,9.08,16.45,16.2,16.2,37.47,32.42,52.57,78.7,44.6,-1.83,-1.83,-1.83,-1.83,52.07,64
2024-02-03T05:00+00:00,77916.76,67532.52,150990.9,53.89,24.47,75.99,69.74,85,16.48,16.48,5.07,35.38,53.5,-0.41,26.33,98.09,66.4,86.56,51.42,98.09,98.09,98.09,98.09,98.09,98.09,98.09,98.09,98.09,35.38,35.38,87.76,66.68,16.48,17,17,25.55,16.48,16.48,37.62,46.2,53.5,75.99,53.92,-0.41,-0.41,-0.41,-0.41,61.7,49.62
2024-02-03T06:00+00:00,78677.52,69551.59,158627.42,72.28,39.75,86.58,69.74,110,34.17,34.17,26.01,56.28,56.8,-0.06,42.87,103.17,80.69,92.74,76,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,56.28,56.28,85.06,72.5,36.43,35.26,35.26,38.48,16.83,16.83,37.74,56.28,56.8,86.58,59.28,-0.06,-0.06,-0.06,-0.06,77.81,75.19
2024-02-03T07:00+00:00,79678.22,70334.57,168749.96,64.79,52.1,67.87,69.36,85.02,45.99,45.99,40.75,57.99,63,0.01,52.09,67.87,67.03,68.68,83.33,105,105,105,105,105,105,105,105,105,57.99,57.99,89.9,78.88,46.91,47.46,47.46,44.55,17.17,17.17,47.46,63.84,63,67.87,64.93,0.01,0.01,0.01,0.01,66.33,69
2024-02-03T08:00+00:00,79932.81,69677.53,180324.47,59.79,64.96,60.74,66.5,70,45.97,45.97,45.97,53.66,59.1,2.11,59.1,60.75,60.75,61.12,94.44,100,100,100,100,100,100,100,100,100,53.66,53.66,89.93,68,67.48,48.45,48.45,46.85,17.3,17.3,48.45,66.99,59.1,60.74,57.94,2.11,2.11,2.11,2.11,60.62,61
2024-02-03T09:00+00:00,79940.91,67204.49,194052.71,51.19,61.59,52.94,66.93,63,35.62,35.62,35.62,44.42,53.28,2.15,53.28,52.94,53.12,53.35,117.14,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,44.42,44.42,70.05,57.68,66,49.44,49.44,45.63,17.59,17.59,49.44,68.9,53.28,52.94,48.83,2.15,2.15,2.15,2.15,53.04,53.14
2024-02-03T10:00+00:00,79951.86,64413.79,205023.4,43.69,52.13,45.21,61.87,53.7,30.42,30.42,30.42,37.95,45.27,0.03,45.27,45.21,45.34,45.56,108.86,75.72,75.72,75.72,75.72,75.72,75.72,75.72,75.72,75.72,37.95,37.95,67.01,50,58.02,49.09,49.09,43.01,17.82,17.82,49.09,69.93,45.27,45.21,43.05,0.03,0.03,0.03,0.03,45.27,45.37
2024-02-03T11:00+00:00,79957.92,62883.52,207996.31,41,46.71,41.55,44.74,47.95,30.58,30.58,30.58,36.17,41.58,0,41.58,41.55,41.64,41.8,105.3,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,36.17,36.17,63.42,46.04,51,48.82,48.82,40,17.77,17.77,48.82,67.28,41.58,41.55,37.23,0,0,0,0,41.58,41.69
2024-02-03T12:00+00:00,79935.47,62517,205605.13,40.06,43.83,40.65,32.55,46.69,30.62,30.62,30.62,35.68,39.81,-0.01,39.81,40.65,40.69,40.9,94.3,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,35.68,35.68,66.04,47.75,47.9,46.92,46.92,36.34,17.89,17.89,46.92,65.38,39.81,40.65,37.15,-0.01,-0.01,-0.01,-0.01,40.61,40.82
2024-02-03T13:00+00:00,79825.03,62436.07,199924.06,43.44,41.76,44.24,44.62,46.36,40.74,40.74,19.01,42.44,41.76,-0.01,41.76,47.6,43.96,44.24,73.88,59.97,59.97,59.97,59.97,59.97,59.97,59.97,59.97,59.97,42.44,42.44,79.66,70.01,42.53,43.94,43.94,37.01,18.33,18.33,43.94,63.91,41.76,44.24,42.24,-0.01,-0.01,-0.01,-0.01,43.78,44.24
2024-02-03T14:00+00:00,79935.22,64969.68,191078.24,56.53,45.27,74,63.06,70,43.7,43.7,16.64,50.09,46.44,0.49,46.44,74,60.65,58.44,69.59,74,74,74,74,74,74,74,74,74,50.09,50.09,79.87,75.62,44.71,49.62,49.62,39.35,18.54,18.54,49.62,73.18,46.44,74,55.26,0.49,0.49,0.49,0.49,58.46,57.61
2024-02-03T15:00+00:00,79949.65,71527.87,183338.91,65.58,51.43,90.46,79.11,77.7,49.36,49.36,16.7,62.44,53,3.41,53,90.46,78.22,97.38,82.9,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,62.44,62.44,89.93,89.05,50.58,52.34,52.34,50.2,18.56,18.56,52.34,71.41,53,90.46,74.76,3.41,3.41,3.41,3.41,71.76,73.59
2024-02-03T16:00+00:00,79870.4,76862.29,181269.08,75.24,64.86,106.57,79.64,85,57.83,57.83,57.83,72.24,64.87,10.3,64.87,106.57,89.99,115.56,99,106.57,103.98,106.57,103.93,106.57,106.57,106.57,106.57,106.57,72.24,72.24,99.14,102.67,67.4,55.15,55.15,54.18,18.48,18.48,55.15,72.24,64.87,106.57,88.56,10.3,10.3,10.3,10.3,83.06,83.97
2024-02-03T17:00+00:00,79967.13,80770.99,176049.56,80.99,85.88,112,79.98,81.43,68.57,57.3,57.3,76.96,81.43,10.39,81.43,112,93.6,112.58,129.01,112,112,112,109.83,112,112,112,112,112,76.96,76.96,107.27,106.92,106,57.3,57.3,54.58,17.93,17.93,57.3,76.96,81.43,112,91.59,10.39,10.39,10.39,10.39,87.45,83.6
2024-02-03T18:00+00:00,80119.41,82746.35,172770.96,79.87,80.28,97.05,79.69,86.45,65.98,56.19,56.19,48.36,87.76,3.5,77.05,97.05,88.05,102.11,135,112.44,112.44,112.44,110,112.44,112.44,112.44,112.44,112.44,48.36,48.36,99.17,102.67,96,56.19,56.19,54.2,17.66,17.66,56.19,75.75,87.76,97.05,89.1,3.5,3.5,3.5,3.5,84.31,83.9
2024-02-03T19:00+00:00,80097.94,77899.43,167257.4,75.91,64.17,101.4,79.52,94.3,54.37,53.74,53.74,71.11,95.68,0.08,63.57,101.41,82.55,91.11,95.55,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,71.11,71.11,95.44,102.67,72.45,54.08,54.08,51,17.42,17.42,54.08,71.11,95.68,91.11,81.52,0.08,0.08,0.08,0.08,79.8,81.71
2024-02-03T20:00+00:00,80110.61,75415.72,164267.97,68.63,59.74,90.46,79.08,75,51.21,51.21,51.21,19.98,92.71,1.44,59.08,91.65,80.67,102.21,76.11,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,19.98,19.98,102.94,80.47,63.1,52.85,52.85,46.01,17.19,17.19,52.85,63.86,92.71,90.46,78.45,1.44,1.44,1.44,1.44,75.68,56.1
2024-02-03T21:00+00:00,79983.41,69211.35,158374.88,58.06,51.75,61.7,79.17,65,50.81,50.81,26.1,12.09,86.11,0.01,52.42,89.97,60.11,63.4,68.35,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,94.53,12.09,12.09,94.06,90,51.41,50.81,50.81,45.47,17.12,17.12,50.81,56.01,86.11,61.7,56.45,0.01,0.01,0.01,0.01,59.39,57.8
2024-02-03T22:00+00:00,77976.67,66181.74,154463.54,48.92,42.6,50.4,69.78,59.66,38.71,38.71,19.04,12.08,70.79,-0.01,42.6,85.1,49.94,50.83,53.98,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,12.08,12.08,91.61,80,40,42.37,42.37,40.27,16.92,16.92,42.37,44.73,70.79,50.4,48.48,-0.01,-0.01,-0.01,-0.01,49.75,50.83
