Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2022-11-12T19:00+00:00,65483.08,121158.57,101625.12,197.87,175,223.2,190.12,190.61,177.44,177.44,177.44,131.35,177.44,5.92,177.44,223.2,213.68,225.5,111,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.77,200.5,200.5,178.07,5.92,5.92,4.46,5.92,5.92,5.92,200.5,177.44,223.2,216.4,5.92,5.92,5.92,5.92,210.77,205.6
2022-11-12T20:00+00:00,65520.5,116802.89,99197.19,190.08,153.99,193,186.27,181.88,166.84,166.84,166.84,129.69,162.18,5.07,162.18,193,191.32,193.87,105,193,193,193,193,193,193,193,193,193,181.44,181.44,167.6,4.7,4.7,4.42,5.07,5.07,4.7,180.3,162.18,193,199.25,5.07,5.07,5.07,5.07,190.08,189.06
2022-11-12T21:00+00:00,65488.3,112680.29,94944.13,183.2,147.74,183.29,184.14,175.68,160.86,160.86,160.86,129.64,149.26,5.44,155.88,183.29,183.6,183.73,98.17,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,173.9,173.9,161.27,1.96,1.96,3.49,5.44,5.44,1.96,158.93,149.26,183.29,179.41,5.44,5.44,5.44,5.44,183.2,181.79
2022-11-12T22:00+00:00,65547.42,107191.38,90623.07,159.68,158.63,159.66,176.36,159.08,158.69,158.69,158.69,102.36,142.52,5.08,158.69,181.6,159.68,159.68,84,181.6,181.6,181.6,181.6,181.6,181.6,181.6,181.6,181.6,159.07,159.07,158.7,1.71,1.71,3.21,5.08,5.08,1.71,149.27,142.52,159.66,160.2,5.08,5.08,5.08,5.08,159.68,159.37
2022-11-12T23:00+00:00,65641.41,99370.55,87918.84,168.8,168.8,168.8,158.58,168.8,168.8,168.8,168.8,10.37,142.86,10.37,168.8,168.8,168.8,168.8,95.64,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,168.8,10.37,35.77,12.32,10.37,10.37,10.37,155.13,142.86,168.8,162.05,10.37,10.37,10.37,10.37,168.8,168.8
2022-11-13T00:00+00:00,65640,95552.75,85128.44,152.21,152.21,152.21,166.78,152.21,152.21,152.21,152.21,11.67,135.29,11.67,152.21,152.21,152.21,152.21,69.99,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,152.21,11.67,35.11,13.36,11.67,11.67,11.67,152.21,135.29,152.21,157.97,11.67,11.67,11.67,11.67,152.21,152.21
2022-11-13T01:00+00:00,65591.04,93255.24,84517.9,143,143,143,150.95,143,143,143,143,100.21,130.01,13.08,143,143,143,143,44.91,143,143,143,143,143,143,143,143,143,143,143,143,13.08,33.61,14.02,13.08,13.08,13.08,144.55,130.01,143,136.95,13.08,13.08,13.08,13.08,143,143
2022-11-13T02:00+00:00,65753.79,92426.58,83277.49,127,127,127,140.78,127,127,127,127,65.11,127,14.62,127,142.4,127,127,30,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,127,127,127,14.62,14.62,16.17,14.62,14.62,14.62,142.23,127,127,130.04,14.62,14.62,14.62,14.62,127,127
2022-11-13T03:00+00:00,66164.84,92909.35,82392.26,134.07,134.07,134.07,140.05,134.07,134.07,134.07,134.07,100.26,134.07,16.33,134.07,142.4,134.07,134.07,10,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,142.4,134.07,134.07,134.07,16.33,16.33,15.22,16.33,16.33,16.33,144.05,134.07,134.07,124.99,16.33,16.33,16.33,16.33,134.07,134.07
2022-11-13T04:00+00:00,66213.67,94107.33,82921.26,135.29,135.29,135.29,137.65,135.29,135.29,135.29,135.29,134.24,135.29,17.29,135.29,179.73,135.29,135.29,10,143,143,143,143,143,143,143,143,143,135.29,135.29,135.29,17.29,17.29,15.36,17.29,17.29,17.29,147.88,135.29,135.29,130.38,17.29,17.29,17.29,17.29,135.29,135.29
2022-11-13T05:00+00:00,66351.44,94098.31,84980.2,135.29,135.29,135.29,140.05,135.29,135.29,135.29,135.29,135.29,135.29,39.21,135.29,155.26,135.29,135.29,5,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,135.29,135.29,135.29,19.6,21.27,15.32,19.6,17.51,19.6,135.29,135.29,135.29,141.28,19.6,19.6,19.6,19.6,135.29,135.29
2022-11-13T06:00+00:00,66389.3,95759.96,85241.41,150.75,150.75,150.75,149.69,150.75,150.75,150.75,150.75,150.75,143,102.36,150.75,155.21,150.75,150.75,5,155.21,155.21,155.21,155.21,155.21,155.21,155.21,155.21,155.21,150.75,150.75,150.75,22.35,30.72,15.2,22.35,17.45,22.35,150.75,143,150.75,149.07,22.35,22.35,22.35,22.35,150.75,150.75
2022-11-13T07:00+00:00,66348.02,98282.17,95211.98,155.96,155.96,155.96,151.51,155.96,155.96,155.96,155.96,155.96,137.27,111.06,155.96,155.96,155.96,155.96,10.3,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,155.96,25.68,25.68,16.66,25.68,17.38,25.68,155.96,137.27,155.96,156.96,25.68,25.68,25.68,25.68,155.96,155.96
2022-11-13T08:00+00:00,66251.98,100046.57,108575.35,160.18,132.05,159.71,158.91,150.54,131.57,131.57,131.57,162.22,127.37,129.1,133.35,159.71,158.16,160.18,34.7,157.39,157.39,157.39,157.39,157.39,157.39,157.39,157.39,157.39,162.22,162.22,131.57,32.47,32.47,19,30.18,17.4,32.47,162.22,127.37,159.71,175.51,32.47,32.47,32.47,32.47,157.39,159.72
2022-11-13T09:00+00:00,66068.88,98005.39,121756.01,156.48,120.5,156.55,154.05,144.63,120.31,120.31,120.31,134.29,111.33,125.62,123.66,156.55,156.55,156.55,88.41,156.48,156.48,156.48,156.48,156.48,156.48,156.48,156.48,156.48,161.36,161.36,120.31,36.3,36.3,23.66,30.58,17.41,36.3,161.36,111.33,156.55,174.65,36.3,36.3,36.3,36.3,156.48,156.39
2022-11-13T10:00+00:00,66306.58,98046.82,129711.27,157.85,133.5,157.85,149.89,149.9,133,133,133,141.45,106,141.45,138.7,157.85,158.15,158.45,95,157.85,157.85,157.85,157.85,157.85,157.85,157.85,157.85,157.85,160.84,160.84,133,37.28,37.28,29.99,30.58,17.4,37.28,160.84,106,157.85,174.95,38.95,38.95,38.95,38.95,157.85,158.1
2022-11-13T11:00+00:00,66290.58,98455.84,129736.44,163.37,130.68,159.66,158.78,150.16,130.13,130.13,130.13,154.54,104.99,141.77,135,159.66,160.2,160.85,98.5,159.66,159.66,159.66,159.66,159.66,159.66,159.66,159.66,159.66,154.54,154.54,130.13,31.26,31.26,30,30.82,17.39,31.26,154.54,104.99,159.66,175.06,42.08,42.08,42.08,42.08,159.66,159.1
2022-11-13T12:00+00:00,65972.52,99110.96,128325.83,157.44,125.68,157.18,167.04,146.23,125,125,125,160.84,106,147.37,127.2,157.18,156.17,157.44,108.21,156.38,156.38,156.38,156.38,156.38,156.38,156.38,156.38,156.38,160.84,160.84,125,32.15,32.15,30.22,31.22,17.4,32.15,160.84,106,157.18,174.9,38.78,38.78,38.78,38.78,155.53,156.67
2022-11-13T13:00+00:00,66237.41,101627.9,121233.51,178.04,137.96,173.44,176.8,159.7,137.4,137.4,137.4,162.33,104,142.24,139.47,174.14,174.14,173.62,115,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,174.14,162.33,162.33,137.46,33.65,33.65,31.66,32.2,17.43,33.65,162.33,104,173.44,175.1,35.37,35.37,35.37,35.37,174.14,169.84
2022-11-13T14:00+00:00,66257.03,104748.26,112795.07,186.37,141.87,182.16,188.41,163.75,141.87,141.87,141.87,187.71,101.56,148.73,143.42,182.16,178.03,182.16,124.5,182.16,182.16,182.16,182.16,182.16,182.16,182.16,182.16,182.16,187.71,187.71,141.45,35.48,35.48,38.27,33.03,17.47,35.48,161.82,101.56,182.16,185.04,38.29,38.29,38.29,38.29,176.53,174.7
2022-11-13T15:00+00:00,66028.54,110536.92,107338.94,200.25,150,230.5,193.32,176.56,150.38,150.38,150.38,236.22,111.38,170.28,152.39,230.5,196.52,191.22,117,192.1,192.1,192.1,192.1,192.1,192.1,192.1,192.1,192.1,236.22,236.22,149.13,36.93,36.93,44.73,34.85,17.47,36.93,169.53,111.38,230.5,206.54,38.79,38.79,146.77,146.77,192.1,183.06
2022-11-13T16:00+00:00,66159.79,118181.8,110265.09,223.54,193.27,232.43,218.35,207.05,187.61,187.61,187.61,206.94,135.48,187.61,192.56,232.43,222.78,232.43,173.33,232.43,232.43,232.43,220,232.43,232.43,232.43,232.43,232.43,206.94,206.94,198.9,35.47,35.47,44.11,35.47,17.44,35.47,177.13,135.48,232.43,229.35,42.5,42.5,187.61,187.61,220,218.45
2022-11-13T17:00+00:00,66270.9,119639.53,110907.08,220.48,197.92,238,213.69,209.35,197.86,197.86,197.86,207.88,160.6,174.96,198.31,238,220.52,220.09,224,238,238,238,220.48,238,238,238,238,238,207.88,207.88,197.97,31.22,31.22,35.28,31.22,17.43,31.22,170.59,160.6,238,230.67,42.5,42.5,174.96,197.86,217.99,214.16
2022-11-13T18:00+00:00,66356.43,121133.33,113058.6,219.39,171.01,244.99,211.77,193.94,165.12,165.12,165.12,190.86,170.23,143.46,170.23,244.99,217.12,219.39,203,244.99,244.99,244.99,219.39,244.99,244.99,244.99,244.99,244.99,190.86,190.86,173.1,30.19,30.19,28.22,30.19,17.44,30.19,175.1,170.23,244.99,223.16,39.97,39.97,79.95,165.12,212.52,206.08
2022-11-13T19:00+00:00,66299.63,119275.51,111606.71,206.99,158.72,220.1,196.93,176.74,150.04,150.04,150.04,172.48,158.26,132.18,158.26,220.1,196.37,194.59,170.24,220.1,220.1,220.1,194,220.1,220.1,220.1,220.1,220.1,172.48,172.48,158.72,20.18,20.18,23,25.5,17.44,20.18,170.72,158.26,220.1,212.31,36.32,36.32,36.32,146.44,192.94,186.23
2022-11-13T20:00+00:00,66092.76,115881.78,108233.55,182.96,151.42,172.24,195.09,163.03,141.04,141.04,141.04,158.59,150.8,152.78,150.8,185,172.17,172.24,160.81,185,185,185,182.96,185,185,185,185,185,158.59,158.59,150,29.97,29.97,22.01,29.97,17.43,29.97,158.59,150.8,172.24,203.22,30.99,30.99,30.99,137.65,171.88,169.49
2022-11-13T21:00+00:00,65876.96,110036.23,103416.22,178.02,150.55,166.73,190.75,157.46,141.39,138,138,138,155.57,138,155.57,178.02,167.68,166.99,143.55,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,138,138,142,28.13,28.13,20.25,28.13,17.4,28.13,153.87,155.57,166.73,176.07,28.13,28.13,28.13,138,167.77,164.17
2022-11-13T22:00+00:00,65581.2,104424.66,100562.94,160.04,136.81,149.28,176.6,139.8,122.11,119.18,119.18,119.92,136.87,119.92,136.87,164.8,150.21,149.59,116.48,164.8,164.8,164.8,164.8,164.8,164.8,164.8,164.8,164.8,119.92,119.92,133,19.95,19.95,18.25,19.95,17.36,19.95,136.63,136.87,149.28,159.1,27.09,27.09,27.09,119.18,150.29,146.62
2022-11-13T23:00+00:00,65776.75,99203.61,97275.27,142.5,138.88,138.48,151.47,123.42,100.01,97.61,97.61,143.43,149.29,115.58,157.96,157.96,139.76,137.95,127.12,157.96,157.96,157.96,157.96,157.96,157.96,157.96,157.96,157.96,143.43,143.43,104.54,26.52,26.52,36.35,26.52,17,26.52,143.43,149.29,138.48,140.37,34.94,34.94,34.94,97.61,140.71,136.47
2022-11-14T00:00+00:00,65844.6,96137.39,93969.88,133.5,127.78,131.14,156.65,120.3,101.43,84.59,84.59,135.95,140.93,109.67,140.93,151,131.64,130.85,125,154.96,154.96,154.96,154.96,154.96,154.96,154.96,154.96,154.96,135.95,135.95,104.11,25.6,25.6,35,25.6,16.96,25.6,135.95,140.93,131.14,126.74,35.37,35.37,35.37,84.59,132.07,130.07
2022-11-14T01:00+00:00,66104.21,96428.58,93059.64,150,121.82,136.35,145.71,121.43,93.88,68.51,68.51,124.3,127.66,100.01,127.66,150,137.67,136.59,124.86,150,150,150,150,150,150,150,150,150,124.3,124.3,119.1,25.08,25.08,35,25.08,16.96,25.08,124.3,127.66,136.35,120.09,37.15,37.15,37.15,68.51,137.87,133.15
2022-11-14T02:00+00:00,66709.15,95035.76,92005.28,117.93,118.6,119.77,144.51,115.35,107.13,36.39,36.39,127.28,124.52,97.59,124.52,139.33,119.42,119.6,117.76,139.33,139.33,139.33,139.33,139.33,139.33,139.33,139.33,139.33,127.28,127.28,108,25.06,25.06,35,25.06,16.96,25.06,127.28,124.52,119.77,124.56,36.39,36.39,36.39,36.39,119.4,120.02
2022-11-14T03:00+00:00,66945.46,97724.41,92104.4,129.82,115.73,128.85,144.91,122.79,108.75,37.16,37.16,133.95,115.99,119.94,115.99,153.72,127.68,129.11,119,153.72,153.72,153.72,153.72,153.72,153.72,153.72,153.72,153.72,133.95,133.95,119.55,25.19,25.19,35,25.19,17.56,25.19,133.95,115.99,128.85,127.92,37.16,37.16,37.16,37.16,126.89,129.19
2022-11-14T04:00+00:00,67078.55,106457.99,94249.21,172.92,133.1,177.23,160.98,155.66,121.88,45.86,45.86,212.3,144.92,161.94,144.92,186,173.2,177.35,121.49,186,186,186,186,186,186,186,186,186,212.3,212.3,119.99,25.06,25.06,35,25.06,17.69,25.06,155.28,144.92,177.23,157.41,45.86,45.86,45.86,45.86,171.36,179.67
2022-11-14T05:00+00:00,67132.94,123593.62,102878.25,217.36,175.07,228.2,201.98,200.17,167.38,147.04,147.04,200.98,140.93,200.98,176.84,228.2,221.11,228.39,134.68,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,200.98,200.98,167.2,37.41,37.41,41.28,32.44,17.94,37.41,171.67,140.93,228.2,234.49,99.82,99.82,99.82,147.04,217.36,231.28
2022-11-14T06:00+00:00,67552.78,139119.21,112598.78,244.98,232.67,240.55,231.7,217.33,205.1,205.1,205.1,218.35,155.48,218.35,241.31,240.55,241.01,240.09,158,241.31,241.31,241.31,241.31,241.31,241.31,241.31,241.31,241.31,218.35,218.35,216.61,74.65,74.65,76.6,35.96,20.04,74.65,179.8,155.48,240.55,266.93,112.21,112.21,200.17,200.17,241.31,237.53
2022-11-14T07:00+00:00,67969.9,143978.32,123137.45,250.05,242.38,238.14,239.09,214.2,208.9,208.9,208.9,207.98,170,207.98,251.6,238.14,241.25,237.49,213,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,251.6,207.98,207.98,224.7,77.42,77.42,80.82,37.92,20.32,77.42,187.42,170,238.14,266.99,172.49,172.49,203.89,203.89,242.68,232.78
2022-11-14T08:00+00:00,68357.99,144033.89,132480.83,242.44,227.59,226.57,230.84,186.86,166.45,166.45,166.45,207.32,172.77,207.32,246.1,226.57,230.86,225.82,216.23,244.91,246.1,246.1,246.1,246.1,246.1,246.1,244.91,244.91,207.32,207.32,192.57,78.17,78.17,83.47,37.3,18.15,78.17,178.62,172.77,226.57,254.16,166.45,166.45,166.45,166.45,233.1,219.57
2022-11-14T09:00+00:00,68461.43,141432.22,139378.01,229.72,214.35,206.41,221.91,164.72,142.4,142.4,142.4,176.13,159.81,176.13,234.91,206.41,214.79,205.75,220.1,206.41,234.91,234.91,234.91,234.91,234.91,234.91,206.41,206.41,176.13,176.13,174.7,77.72,77.72,83.41,38.76,18.06,77.72,170.78,159.81,206.41,234.99,142.4,142.4,142.4,142.4,218.82,195.26
2022-11-14T10:00+00:00,68445.43,139870.12,143356.62,215.2,205.21,189.2,223.04,147.08,129.9,129.9,129.9,172.92,150.17,172.92,230.08,189.2,201.41,192.31,209.77,189.2,230.08,230.08,230.08,230.08,230.08,230.08,189.2,189.2,172.92,172.92,168.12,76.96,76.96,82.51,49.09,18.39,76.96,172.92,150.17,192.31,235.87,129.9,129.9,129.9,129.9,205.78,182.69
2022-11-14T11:00+00:00,68358.19,139250.7,143236.9,204.55,183.14,202.51,205.55,172.37,143.33,143.33,143.33,219.97,140.93,219.97,203.07,202.51,202.79,202.08,189.28,203.07,203.07,203.07,203.07,203.07,203.07,203.07,203.07,203.07,219.97,219.97,158.66,78.27,78.27,83.16,49.08,18.54,78.27,172.92,140.93,202.51,234.94,105.33,105.33,143.33,143.33,203.07,200.24
2022-11-14T12:00+00:00,68191.8,138975,139190.09,212.78,188.54,201.68,212.35,185.35,165.69,165.69,165.69,180.1,119.52,180.1,196.21,205.57,204.69,201.78,188.93,205.57,205.57,205.57,205.57,205.57,205.57,205.57,205.57,205.57,180.1,180.1,175.1,76.84,76.84,83.19,76.84,18.97,76.84,179.78,119.52,201.68,235.63,106.45,106.45,165.69,165.69,205.57,196.48
2022-11-14T13:00+00:00,67627.65,141766.58,134523.36,207.32,207.32,207.32,229.2,207.32,207.32,202.34,207.32,207.32,115.47,202.34,207.32,207.32,207.32,207.32,175.5,207.32,207.32,207.32,207.32,207.32,207.32,207.32,207.32,207.32,207.32,207.32,207.32,77.15,77.15,81.93,77.15,19.36,77.15,187.78,115.47,207.32,258.16,99.93,99.93,202.34,202.34,207.32,207.32
2022-11-14T14:00+00:00,67824.15,146650.74,130008.5,236.48,212.78,245.57,234.98,229.17,212.28,212.28,212.28,221.68,115.22,212.28,213.23,245.57,245.11,245.48,165.44,244.91,244.91,244.91,244.91,244.91,244.91,244.91,244.91,244.91,221.68,221.68,212.85,75.23,75.23,86.77,75.23,19.39,75.23,194.04,115.22,245.57,276.09,90.9,90.9,212.28,212.28,244.91,245.48
2022-11-14T15:00+00:00,67773.07,148660.64,128730.71,260.08,213.45,288.5,239.35,238.23,212.44,212.44,212.44,212.44,119.88,212.44,214.74,288.5,273.83,288.5,160,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,267.62,212.44,212.44,213.15,76.84,76.84,87.45,76.84,19.36,76.84,190.71,119.88,288.5,307.02,90.02,90.02,212.44,212.44,267.62,288.5
2022-11-14T16:00+00:00,67995.99,149708.34,130472.06,264.37,255,300,258.22,268.92,254.18,254.18,254.18,254.18,148.67,254.18,256.25,300,273.93,270.73,170,300,300,300,300,300,300,300,300,300,254.18,254.18,254.18,76.05,76.05,88.22,59.83,19.31,76.05,188.15,148.67,300,317.47,59.83,59.83,254.18,254.18,270.12,270.47
2022-11-14T17:00+00:00,68034.04,152011.94,136082.14,250.18,255.48,259.46,259.94,244.66,217.88,217.88,217.88,217.88,155.48,217.88,255.08,259.46,256.34,259.27,159.09,259.46,259.46,259.46,255.08,259.46,259.46,259.46,259.46,259.46,217.88,217.88,270.39,59.61,59.61,75.83,40.62,19,59.61,188.8,155.48,259.46,311.24,40.62,40.62,217.88,217.88,255.08,261.74
2022-11-14T18:00+00:00,68132.97,150947.48,134243.92,241.92,221.33,267.62,244.1,226.75,187.44,187.44,187.44,187.44,155.63,187.44,239.19,267.62,260.7,270.52,151.71,267.62,267.62,267.62,256.72,267.62,267.62,267.62,267.62,267.62,187.44,187.44,197.94,41.45,41.45,52.01,33.05,18.52,41.45,185.1,155.63,267.62,287.47,33.05,33.05,187.44,187.44,256.72,282.92
2022-11-14T19:00+00:00,68037.21,146317.27,125429.09,210.42,203.22,238,219.86,165.88,160.49,160.49,160.49,181.04,159.81,156.64,225.02,238,229.15,240.17,104.46,236.72,236.72,236.72,225.02,236.72,236.72,236.72,236.72,236.72,181.04,181.04,175.3,42.13,42.13,45.87,28.34,17.97,42.13,181.04,159.81,238,266.72,28.34,28.34,156.64,156.64,225.02,253.2
2022-11-14T20:00+00:00,68103.11,137435.97,122244.36,190.03,164.3,218.09,201.44,204.16,139.71,139.71,139.71,220.97,148.67,156.31,168.45,218.09,209.6,220.07,101.07,204.83,204.83,204.83,204.83,204.83,204.83,204.83,204.83,204.83,220.97,220.97,168,40.03,40.03,40.01,25.22,17.9,40.03,170.78,148.67,218.09,246.2,25.22,25.22,100,100,204.83,229.51
2022-11-14T21:00+00:00,68221.5,125983.34,115765.91,190.08,158.09,203.34,196.91,174.71,157.58,157.58,157.58,142.1,115.95,142.1,158.98,203.34,197.82,205.31,101.07,203.34,203.34,203.34,203.34,203.34,203.34,203.34,203.34,203.34,142.1,142.1,157.91,21.38,21.38,34.87,21.38,17.8,21.38,170.36,115.95,203.34,237.41,21.38,21.38,21.38,21.38,194.36,209.72
2022-11-14T22:00+00:00,68211.08,116176.4,111327.67,183.59,151.92,173.13,181.94,130.93,147.57,147.57,147.57,108.82,107.57,108.82,154.37,195.84,181.72,172.83,93.17,195.84,195.84,195.84,195.84,195.84,195.84,195.84,195.84,195.84,108.82,108.82,150,17.3,17.3,30.76,17.3,17.3,17.3,148.85,107.57,173.13,199.96,17.3,17.3,17.3,17.3,184,148.77
2022-11-14T23:00+00:00,68025.87,106643.07,108574.54,190.75,140,185.39,190.9,132,136.2,136.2,136.2,169.39,110,31.02,144.85,194.99,193.1,184.48,103,194.99,194.99,194.99,194.99,194.99,194.99,194.99,194.99,194.99,169.39,169.39,135.65,27.84,27.84,26.91,18.19,18.19,27.84,169.39,110,185.39,182.55,27.84,27.84,27.84,27.84,194.99,154.15
2022-11-15T00:00+00:00,67788.24,101098.94,108169.77,188.96,131.53,175.52,188.78,118.29,129.31,128.89,129.31,142.34,93.9,25.3,136.36,188.96,184.02,174.47,101.82,188.96,188.96,188.96,188.96,188.96,188.96,188.96,188.96,188.96,142.34,142.34,128.18,25.3,25.3,25.95,17.6,17.6,25.3,157.91,93.9,175.52,177.88,25.3,25.3,25.3,25.3,186.16,143.15
2022-11-15T01:00+00:00,68006.7,99263.63,106563.14,179.68,132.28,163.9,188.28,112.81,128.85,114.28,128.85,138.64,90.36,21.61,136,179.68,173.12,162.72,109.35,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,138.64,138.64,128.99,21.61,21.61,24.99,17.38,17.38,21.61,155.15,90.36,163.9,168.09,21.61,21.61,21.61,21.61,175.9,132.87
2022-11-15T02:00+00:00,67253.86,99031.72,105690.89,183,112.57,170.79,187.97,103.64,110.15,97.91,110.15,142.32,89.95,18.96,118.79,183,179.25,169.75,105,183,183,183,183,183,183,183,183,183,142.32,142.32,108.28,18.96,18.96,23.55,17.27,17.27,18.96,159,89.95,170.79,169.1,18.96,18.96,18.96,18.96,180.94,134.64
2022-11-15T03:00+00:00,66988.23,100113.67,105663.48,181.96,112.82,176.06,188.58,112.81,111.17,55.52,111.17,165.4,87,20.21,119.2,184.98,183.66,175.31,109.92,184.98,184.98,184.98,184.98,184.98,184.98,184.98,184.98,184.98,165.4,165.4,108.63,20.21,20.21,26.16,17.23,17.23,20.21,165.4,87,176.06,177.86,20.21,20.21,20.21,20.21,184.98,141.88
2022-11-15T04:00+00:00,67159.2,106185.65,109399.74,205.68,131.37,230.55,209.35,155.3,129.92,31.05,129.92,223.95,87,119.97,138.26,230.55,216.22,230.55,97.01,209.27,209.27,209.27,209.27,209.27,209.27,209.27,209.27,209.27,223.95,223.95,125.94,23.76,30.15,26.99,17.31,17.31,23.76,189.74,87,230.55,218.97,23.76,23.76,23.76,23.76,209.27,230.55
2022-11-15T05:00+00:00,67669.18,120582.06,117189.13,247.13,164.27,251.83,230.3,232.88,163.62,126.16,126.16,202.74,92.1,159.72,165.83,251.83,247.1,251.83,104,243.4,243.4,243.4,243.4,243.4,243.4,243.4,243.4,243.4,202.74,202.74,164.05,17.44,61.23,42.22,17.44,17.44,17.44,202.74,92.1,251.83,251.25,27.29,27.29,27.29,27.29,243.4,249.37
2022-11-15T06:00+00:00,67870.96,132914.78,127414.67,257.37,212.18,271.04,250.02,242.89,211.53,109.67,248.99,204.51,103.5,153.13,213.32,271.05,263.64,271.66,121,271.04,271.04,271.04,259.98,271.04,271.04,271.04,271.04,271.04,204.51,204.51,211.93,71.6,71.6,68.59,17.98,17.98,71.6,204.51,103.5,271.04,270.06,71.6,71.6,71.6,71.6,259.98,272.78
2022-11-15T07:00+00:00,67865.49,135184.02,136665.23,250.87,224.9,298.99,245.5,269.38,222.74,125.34,222.74,257.47,117.81,156.19,229.26,297.67,297.67,299.61,133.2,297.67,297.67,297.67,297.67,297.67,297.67,297.67,297.67,297.67,257.47,257.47,221.4,88.92,88.92,75.96,19.3,18.43,88.92,202.84,117.81,298.99,292.7,88.92,88.92,88.92,88.92,297.67,309.08
2022-11-15T08:00+00:00,68000.02,135127.46,143488.84,248.68,210.59,285,249.66,248.68,210,98.01,210,228.58,114.97,180.5,215.53,285,285.26,285.26,143.8,285,286.25,286.25,286.25,286.25,286.25,286.25,285,285,228.58,228.58,210,95.17,95.17,69.01,18.44,18.44,95.17,193.15,114.97,285,279.85,95.17,95.17,95.17,95.17,286.25,293.75
