Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-01-03T12:00+00:00,80959.14,115049.32,151277.67,160.91,160.91,160.91,167.95,160.91,160.91,160.91,160.91,160.91,130,160.91,160.91,174.76,160.91,160.91,185,174.76,174.76,174.76,174.76,174.76,174.76,174.76,174.76,174.76,160.91,160.91,,,160.91,160.91,160.91,165.04,109.05,94,160.91,141.59,130,160.91,186.14,109.05,109.05,160.91,160.91,160.91,160.91
2023-01-03T13:00+00:00,80843.82,116848.64,147279.05,163.06,163.06,163.06,170.04,163.06,163.06,163.06,163.06,163.06,126,163.06,163.06,180.2,163.06,163.06,184,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2,180.2,163.06,163.06,,,163.06,163.06,163.06,169.35,110.69,94.03,163.06,141.58,126,163.06,199.92,110.69,110.69,163.06,163.06,163.06,163.06
2023-01-03T14:00+00:00,80795.38,120078.22,140271.06,171.42,166.64,181,171.8,166.42,167.73,167.73,167.73,167.73,120,167.73,166.46,269.97,173.75,180.43,179,190,190,190,190,190,190,190,190,190,167.73,167.73,,,166.79,167.73,167.73,171.7,118.83,94.03,167.73,170.74,120,181,198.55,118.83,118.83,167.73,167.73,171.42,171.36
2023-01-03T15:00+00:00,80964.14,122758.78,138175.92,174.99,166.64,201.06,172.47,169.59,166.61,166.61,166.61,166.61,135.56,166.61,166.88,354.17,177.89,172.63,179,194.9,194.9,194.9,194.9,194.9,194.9,194.9,194.9,194.9,166.61,166.61,,,166.57,166.61,166.61,177.43,116.9,93.99,166.61,167.72,135.56,201.06,215.08,116.9,116.9,166.61,166.61,174.99,169.14
2023-01-03T16:00+00:00,80991.15,127142.84,141601.5,171.27,170.95,202.8,186.24,165.85,170.72,170.72,170.72,170.72,156.3,170.72,171.23,369.17,184.43,201.09,191,200.38,200.38,200.38,200.38,200.38,200.38,200.38,200.38,200.38,170.72,170.72,,,170.82,170.72,170.72,176.77,115.49,93.98,170.72,167.97,156.3,202.8,223.44,115.49,115.49,170.72,170.72,178.01,178.59
2023-01-03T17:00+00:00,80978.52,128465.31,143193.69,169.02,168.97,173.62,180.86,168.23,168.93,168.93,168.93,168.93,169.01,168.93,169.01,344.5,170.94,173.38,196,200,200,200,200,200,200,200,200,200,168.93,168.93,,,168.95,168.93,168.93,174.66,120,92.82,168.93,159.96,169.01,173.62,223.93,120,120,168.93,168.93,170,170.1
2023-01-03T18:00+00:00,80972.19,128606.49,143843.95,160.99,160.99,160.99,171.49,160.99,160.99,160.99,160.99,160.99,160.99,160.99,160.99,349.17,160.99,160.99,177,199.74,199.74,199.74,199.74,199.74,199.74,199.74,199.74,199.74,160.99,160.99,,,160.99,160.99,160.99,155.87,120.92,87.64,160.99,160.99,160.99,160.99,205.09,120.92,120.92,160.99,160.99,160.99,160.99
2023-01-03T19:00+00:00,80902.18,125202.57,142212.25,149.62,149.62,149.62,158.72,149.62,149.62,149.62,149.62,149.62,152.1,149.62,149.62,343,149.62,149.62,178,195.02,195.02,195.02,195.02,195.02,195.02,195.02,195.02,195.02,149.62,149.62,,,149.62,149.62,149.62,154.67,119.97,89.77,149.62,149.62,152.1,149.62,185.03,119.97,119.97,149.62,149.62,149.62,149.62
2023-01-03T20:00+00:00,80336,116280.82,140695.72,134.69,131.04,136.6,147.74,135.03,130.99,130.99,131.05,131.05,149.92,131.05,131.5,270.76,135.58,136.66,157.53,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,131.05,131.05,,,130.63,132.5,132.5,141.41,119.72,80.68,132.5,143.07,149.92,136.6,155.08,119.72,119.72,131.05,131.05,135.16,137.39
2023-01-03T21:00+00:00,80125.3,106159.68,137505.99,119.44,114.69,90.96,141.58,119.03,114.27,114.27,114.27,114.27,132.53,114.27,115.1,243.82,122.18,122.19,128,173.57,173.57,173.57,173.57,173.57,173.57,173.57,173.57,173.57,114.27,114.27,,,114.42,120.64,120.64,125.38,114.27,75.51,120.64,132.52,132.53,90.96,148.13,114.27,114.27,114.27,114.27,120.78,123.7
2023-01-03T22:00+00:00,79778.46,96267.01,134729.39,103.97,93.76,109.42,113.49,104.95,93.66,93.66,93.66,93.66,115,93.66,95.02,149.99,106.57,109.6,95,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99,93.66,93.66,,,92.48,100.37,100.37,116.61,93.66,67.46,100.37,128.25,115,109.42,131.91,93.66,93.66,93.66,93.66,105.32,111.7
2023-01-03T23:00+00:00,79169.02,84576.74,133342.4,105.1,80.17,100.72,121.55,90.34,80.89,80.89,82.88,82.88,119.99,82.88,82.03,151.68,99.97,101.38,30,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,82.88,82.88,,,80.07,92.56,92.56,104.11,82.88,56.78,92.56,130.34,119.99,100.72,83.04,82.88,82.88,82.88,82.88,99.18,101.38
2023-01-04T00:00+00:00,78195.37,78248.03,132673.96,90.85,69.32,85.26,104.19,80.01,70.67,70.67,78.84,78.84,100,78.84,72.22,216.29,85.51,85.56,1,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22,78.84,78.84,,,68.44,84.93,84.93,92,78.84,54,84.93,121.78,100,85.26,71.04,78.84,78.84,78.84,78.84,85.36,84
2023-01-04T01:00+00:00,77653.9,76711.26,131397.74,83.1,39.58,77.97,88.65,77.87,40,40,69.93,69.93,90.23,69.93,43.91,155.18,76.62,79.05,2.22,100,100,100,100,100,100,100,100,100,69.93,69.93,,,37.92,69.93,69.93,75.05,69.93,51.77,69.93,128.19,90.23,77.97,55.09,69.93,69.93,69.93,69.93,75.04,77.87
2023-01-04T02:00+00:00,76609.66,76344.46,128984.51,83.06,2.62,74.42,84.82,62.38,8.68,8.68,69.26,69.26,84.2,69.26,16.28,130,72.21,75.83,-4.15,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,123.87,69.26,69.26,,,0,69.26,69.26,70.59,69.26,51.54,69.26,121.78,84.2,74.42,53.9,69.26,69.26,69.26,69.26,69.87,74.11
2023-01-04T03:00+00:00,76037.49,75488.67,130703.9,93.94,0.85,89.88,83.95,80.01,0.85,0.85,71.75,71.75,80.23,71.75,8.56,150.13,87.41,89.88,-5.27,128,128,128,128,128,128,128,128,128,71.75,71.75,,,0,71.75,71.75,71.11,71.75,51.53,71.75,122.94,80.23,89.88,56.2,71.75,71.75,71.75,71.75,85.24,86.84
2023-01-04T04:00+00:00,75629.29,78429.45,137997.68,115.08,11.02,114.31,111.52,88.44,11.02,11.02,81.73,81.73,87.31,81.73,20.98,257.31,104.56,114.31,-0.1,135,135,135,135,135,135,135,135,135,81.73,81.73,,,6.33,81.73,81.73,64.69,74.82,51.5,81.73,128.2,87.31,114.31,85.64,81.73,81.73,81.73,81.73,99.04,114.31
2023-01-04T05:00+00:00,76588.74,84298.35,151190.48,159.95,61.03,188.03,128.92,107.48,61.02,61.02,80.11,112.76,109,112.76,72.45,260.79,169.63,192.9,11.53,171.58,171.58,171.58,171.58,171.58,171.58,171.58,171.58,171.58,112.76,112.76,,,54.9,87.44,87.44,91.99,75.38,51.59,87.44,138.87,109,188.03,128.31,80.11,80.11,80.11,80.11,159.95,220.52
2023-01-04T06:00+00:00,79076.02,91568.26,163992.18,160.01,94.6,184.54,147.38,132.33,79.2,79.2,83.33,126.72,105.1,126.72,105.1,261.18,167.44,182.95,78,190,190,190,190,190,190,190,190,190,126.72,126.72,,,85.32,105.06,105.06,110.09,77.16,56.61,105.06,143.03,105.1,184.54,150.55,83.33,83.33,83.33,83.33,160.01,189.43
2023-01-04T07:00+00:00,80436.21,95941.83,175305.11,155.04,134.16,174.87,154.3,135,84.2,84.2,86.27,127.91,134.16,127.91,134.16,217.72,162.7,174.09,142.73,217.72,217.72,217.72,217.72,217.72,217.72,217.72,217.72,217.72,127.91,127.91,,,150,114.96,114.96,105.9,78.68,57.05,114.96,142.51,134.16,174.87,152.92,86.27,86.27,86.27,86.27,157.57,174.09
2023-01-04T08:00+00:00,80982.19,95811.79,183600.75,157.92,129.64,180.09,158.76,133.09,83.32,83.32,85.37,127.92,129.3,127.92,129.3,191.22,165.72,180.09,167.79,191.22,191.22,191.22,191.22,191.22,191.22,191.22,191.22,191.22,127.92,127.92,,,146,125.45,125.45,118,78.97,57.05,125.45,141.59,129.3,180.09,150.76,85.37,85.37,85.37,85.37,159.72,180.09
2023-01-04T09:00+00:00,81094.39,93746.3,191794.58,157.92,120.7,183.83,153.82,125,70.07,70.07,75.95,125.08,120.7,121.25,120.7,183.83,169.95,183.83,170.58,183.83,183.83,183.83,183.83,183.83,183.83,183.83,183.83,183.83,125.08,125.08,,,131.19,126.99,126.99,125,75.95,56.68,126.99,139.31,120.7,183.83,149.14,75.95,75.95,75.95,75.95,163.82,183.83
2023-01-04T10:00+00:00,81056.62,92015,196737.49,174.13,100.24,173.5,151.4,123.38,79.74,79.74,81.71,138.88,96.77,118.97,96.77,173.5,173.51,174.13,172.74,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,173.5,138.88,138.88,,,130.53,126.35,126.35,125.12,79,56.07,126.35,138.88,96.77,173.5,144.61,81.71,81.71,81.71,81.71,173.32,174.13
2023-01-04T11:00+00:00,81054.09,91041.95,195913.62,167.45,105.03,169.41,155.46,129.67,80.89,80.89,80.89,135.8,105.03,119.92,105.03,169.41,167.86,169.41,162.51,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,169.41,135.8,135.8,,,127.87,123.78,123.78,125.8,79.02,53.83,123.78,135.8,105.03,169.41,143.09,80.89,80.89,80.89,80.89,167.86,169.41
2023-01-04T12:00+00:00,81149.85,91762.43,193053.81,157.45,106,172,153.47,120.92,79.72,79.72,79.72,136.74,106,135.07,106,172,172,172,168,172,172,172,172,172,172,172,172,172,136.74,136.74,,,119.08,121.81,121.81,125.2,79.46,53.63,121.81,136.74,106,172,145.45,79.72,79.72,79.72,79.72,172,172
2023-01-04T13:00+00:00,81179.27,93446.7,189436.31,156.06,105.07,216.43,156.53,121.55,80.22,80.22,80.22,130.08,105.07,130.08,105.07,216.43,193.78,216.43,168,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,130.08,130.08,,,116.55,120.4,120.4,125.26,79.86,52.74,120.4,130.08,105.07,216.43,145.06,80.22,80.22,80.22,80.22,183.57,216.43
2023-01-04T14:00+00:00,81098.6,94567.43,186630.24,149.74,103.9,301.95,152.6,115.29,79.74,79.74,79.74,130.05,103.9,130.05,103.9,301.95,224,301.95,154.83,191.46,191.46,191.46,191.46,191.46,191.46,191.46,191.46,191.46,130.05,130.05,,,127.99,123.89,123.89,126.06,79.74,53.54,123.89,130.05,103.9,301.95,160.12,79.74,79.74,79.74,79.74,191.46,255.36
2023-01-04T15:00+00:00,81063.93,96608.99,185800.15,157.99,107.98,362.31,154.18,121.43,80.82,80.82,80.82,125.07,107.98,125.07,107.98,362.31,248.22,346.54,151.47,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,125.07,125.07,,,131.25,127.05,127.05,126.8,80.82,51.53,127.05,141.03,107.98,362.31,165.08,80.82,80.82,80.82,80.82,207.58,275.34
2023-01-04T16:00+00:00,81033.1,100545.26,185737.3,178.56,122.35,329.48,152.6,156.88,86.16,86.16,86.16,133.44,129.82,133.44,129.82,329.48,226.32,237.37,191,211.77,211.77,211.77,211.77,211.77,211.77,211.77,211.77,211.77,133.44,133.44,,,150.2,127.14,127.14,129.89,86.16,51.51,127.14,141.47,129.82,329.48,170.03,86.16,86.16,86.16,86.16,204.75,237.37
2023-01-04T17:00+00:00,81416.87,101781.81,183484.55,167.36,139.93,317,157.59,133.58,72.28,72.28,72.28,125.01,167.29,125.01,167.29,317,241.08,317,211,215,215,215,215,215,215,215,215,215,125.01,125.01,,,137.5,126.19,126.19,130.38,72.28,51.5,126.19,141.04,167.29,317,160.19,72.28,72.28,72.28,72.28,211.15,252.11
2023-01-04T18:00+00:00,81508.39,102511.57,178753.34,177.56,129.49,255.28,155,155.83,66.61,66.61,66.61,119.88,160.6,119.88,160.6,255.28,217.37,252.35,208.2,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,211.6,119.88,119.88,,,129.49,123.72,123.72,128.38,66.61,51.47,123.72,141.47,160.6,255.28,160.14,66.61,66.61,66.61,66.61,202.83,250.9
2023-01-04T19:00+00:00,81253.94,100434.78,173644.34,175.89,105.89,255.8,149.07,153.14,43.2,43.2,62.13,64.56,151.55,64.56,132.1,255.8,216.96,251.06,200.99,200,200,200,200,200,200,200,200,200,64.56,64.56,,,122.4,120.11,120.11,128.82,62.13,51.36,120.11,127.1,151.55,255.8,155.03,62.13,62.13,62.13,62.13,201.82,276.56
2023-01-04T20:00+00:00,80969.15,96580.75,168399.15,149.97,90.61,190.06,148.57,149.69,31.25,31.25,57.26,57.26,140.61,57.26,110.82,190.06,173.06,195.69,199.3,190.06,190.06,190.06,190.06,190.06,190.06,190.06,190.06,190.06,57.26,57.26,,,129.39,121.83,121.83,126.96,57.26,50.96,121.83,127.96,140.61,190.06,132.56,57.26,57.26,57.26,57.26,165.28,213.82
2023-01-04T21:00+00:00,80789.04,89758.33,162317.65,147.97,87.92,179.99,144.52,150.09,34.96,34.96,37.94,37.94,126.58,37.94,109.89,179.99,167.74,185.85,195,179.99,179.99,179.99,179.99,179.99,179.99,179.99,179.99,179.99,37.94,37.94,,,108.96,115.64,115.64,124.13,37.94,37.94,115.64,117.27,126.58,179.99,117.23,37.94,37.94,37.94,37.94,161.02,207.22
2023-01-04T22:00+00:00,80707.62,83836.18,157337.76,103.82,78.19,137.9,124.96,105.03,9.09,9.09,30.82,30.82,104.75,30.82,104.75,137.9,125.63,140.66,348,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,137.9,30.82,30.82,,,106,109.95,109.95,120.8,30.82,30.82,109.95,88.88,104.75,137.9,83.8,30.82,30.82,30.82,30.82,119.74,162.5
2023-01-04T23:00+00:00,79966.59,80686.84,149766.71,108.01,34.78,139.83,110.55,112.27,0.05,0.09,30.03,30.03,95.05,30.03,64.89,150.98,127.93,145.49,175,150.98,150.98,150.98,150.98,150.98,150.98,150.98,150.98,150.98,86.16,30.03,,,5.4,101.28,101.28,110.82,30.03,30.03,101.28,86.16,95.05,139.83,109.79,30.03,30.03,30.03,30.03,120.83,168.67
2023-01-05T00:00+00:00,78630.12,76903.55,142025.1,97.78,31.42,123,111.24,117.85,0.07,0.1,28.15,28.15,79.21,28.15,58.57,123,114.26,127.69,174.55,123,123,123,123,123,123,123,123,123,76.62,28.15,,,3.63,96.94,96.94,96.42,28.15,28.15,96.94,76.62,79.21,123,90.01,28.15,28.15,28.15,28.15,107.67,144.3
2023-01-05T01:00+00:00,78538.26,75980.97,139780.31,95.09,33.1,88.71,110.04,104.17,0.07,0.12,27.68,27.68,68.07,27.68,68.07,107,92.57,88.05,188.05,107,107,107,107,107,107,107,107,107,63.17,27.68,,,4.9,96.24,96.24,96.01,27.68,27.68,96.24,63.17,68.07,88.71,80.22,27.68,27.68,27.68,27.68,95.09,86.46
2023-01-05T02:00+00:00,77957.63,75134.54,137557.21,53.85,14.56,72.41,109.41,56.07,0.12,0.12,27.76,27.76,64.27,27.76,27.68,100,65.31,74.91,174.55,100,100,100,100,100,100,100,100,100,70.48,27.76,,,0,90.12,90.12,90,27.76,27.76,90.12,70.48,64.27,72.41,66.11,27.76,27.76,27.76,27.76,60.52,86.79
2023-01-05T03:00+00:00,77649.1,74756.25,138884.67,56.35,22.19,65.71,108.78,90.74,2.23,2.23,28.63,28.63,61.97,28.63,37.33,160,62.19,67.15,154.67,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,107.4,28.63,28.63,,,6.87,99.91,99.91,98.23,28.63,28.63,99.91,59.72,61.97,65.71,68.31,28.63,28.63,28.63,28.63,59.58,70
2023-01-05T04:00+00:00,78793.1,79000.51,142763.74,75.61,41.2,85.09,112.11,113.43,10.07,10.07,17.73,39.8,65.1,39.8,65.1,263.11,82.17,86.39,133,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,137.4,40,39.8,,,16.32,101.28,101.28,105.78,39.8,39.8,101.28,75.23,65.1,85.09,92.71,39.8,39.8,39.8,39.8,80.07,88.9
2023-01-05T05:00+00:00,80290.14,86421.64,148053.91,104.98,78.53,135.24,121.98,120.27,61.04,61.04,62.7,62.7,95.05,62.7,95.05,356.04,132.17,137.46,124,188.16,188.16,188.16,188.16,188.16,188.16,188.16,188.16,188.16,62.7,62.7,,,67.8,110.02,110.02,107,62.7,47.79,110.02,97.28,95.05,135.24,135.67,62.7,62.7,62.7,62.7,130.28,149.23
2023-01-05T06:00+00:00,81258.48,97915.51,157004.65,111.55,127.98,131.22,129.95,150,87.19,87.19,85.53,85.53,108.23,85.53,137.96,361.04,135.49,130.41,165,200.35,200.35,200.35,200.35,200.35,200.35,200.35,200.35,200.35,85.53,85.53,,,119.9,120.24,120.24,129.95,85.53,49.31,120.24,111.11,108.23,131.22,130.03,85.53,85.53,85.53,85.53,137.96,129.98
2023-01-05T07:00+00:00,81458.89,106564.81,165743.39,123.94,141.02,135.28,142.56,153.73,95.84,95.84,93.54,93.54,135,93.54,137.99,264.11,137.07,135.26,171.48,227,227,227,227,227,227,227,227,227,93.54,93.54,,,179,122.13,122.13,143.65,89.46,51.41,122.13,117.82,118.9,135.28,136.35,93.54,93.54,93.54,93.54,137.99,135.29
2023-01-05T08:00+00:00,81611.7,110062.7,169116.48,142.13,147.18,144.17,146.72,144.97,125.55,125.55,107.92,107.92,123.27,107.92,142.99,242.65,143.37,144.27,179.3,242.65,242.65,242.65,242.65,242.65,242.65,242.65,242.65,242.65,107.92,107.92,,,171.04,129.56,129.56,147.2,89.95,53.55,129.56,117.99,123.27,144.17,139.83,99.78,99.78,107.92,107.92,142.98,144.97
2023-01-05T09:00+00:00,81666.37,107850.47,171967.53,140.03,149.81,141.16,143.07,140.03,131.92,131.92,128.75,128.75,104.97,128.75,145.7,192.94,140.98,141.08,191.9,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94,128.75,128.75,,,169.47,136.14,136.14,147,91.21,53.36,136.14,107.37,104.97,141.16,141.07,105.18,105.18,128.75,128.75,140.93,141.4
2023-01-05T10:00+00:00,81667.59,106408.47,176487.07,145.8,147.46,142.95,145.88,144.25,143.07,143.07,139.64,139.64,113.53,139.64,145.8,184.38,145.78,145.8,184.74,184.38,184.38,184.38,184.38,184.38,184.38,184.38,184.38,184.38,139.64,139.64,,,154,143.07,143.07,146.4,87.55,51.8,143.07,114.56,113.53,142.95,140.91,107.71,107.71,139.64,139.64,145.8,145.8
2023-01-05T11:00+00:00,81716.53,106062.46,175855.98,142.35,143.17,142.34,146.54,142.2,140.91,140.91,139.99,139.99,100.82,139.99,142.35,165,142.3,142.35,162,165,165,165,165,165,165,165,165,165,139.99,139.99,,,146,140.91,140.91,145.91,83.59,51.37,140.91,108.79,100.82,142.34,143.19,119.96,119.96,139.99,139.99,142.27,142.35
2023-01-05T12:00+00:00,81688.71,104933.37,170021.25,142.81,143.79,142.77,146.57,142.72,142.58,142.58,142.58,142.58,96.44,142.58,143.32,165.1,142.81,142.76,140,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,142.58,142.58,,,145.1,142.84,142.84,147.72,83.25,51.33,142.84,128.5,96.44,142.77,145.39,141.76,141.76,142.58,142.58,142.83,142.74
2023-01-05T13:00+00:00,81758.62,107049.38,161502.31,151.03,151.03,151.03,154.18,151.03,151.03,151.03,149.4,149.4,93.9,149.4,151.03,202.42,151.03,151.03,135,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,149.4,149.4,,,151.03,149.4,149.4,146.41,83.43,51.66,149.4,126.3,93.9,151.03,153.95,136.53,136.53,149.4,149.4,151.03,151.03
2023-01-05T14:00+00:00,82044.21,111386.94,151884.49,159.48,159.48,159.48,156.39,159.48,159.48,159.48,155.2,155.2,91.16,155.2,159.48,261.05,159.48,159.48,135,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,199.35,155.2,155.2,,,159.48,155.2,155.2,147.4,88.34,51.26,155.2,132.78,91.16,159.48,162.05,155.2,155.2,155.2,155.2,159.48,159.48
2023-01-05T15:00+00:00,82120.95,116274.23,144878.09,172.73,172.73,172.73,159.96,172.73,172.73,172.73,172.73,168.59,94.43,168.59,172.73,261.04,172.73,172.73,137,234.27,234.27,234.27,234.27,234.27,234.27,234.27,234.27,234.27,168.59,168.59,,,172.73,167.38,167.38,162.98,87.24,50.84,167.38,133.95,94.43,172.73,180.1,168.59,168.59,168.59,168.59,172.73,172.73
2023-01-05T16:00+00:00,82239.29,120873.51,142683.61,192.02,182.34,192.67,177.53,193.42,194.7,194.7,194.7,190.03,118.9,190.03,183.9,293,192.17,192.8,157.62,249.99,249.99,249.99,249.99,249.99,249.99,249.99,249.99,249.99,190.03,190.03,,,222.1,189.06,189.06,174.06,81.78,49.51,189.06,137.25,118.9,192.67,186.32,190.03,190.03,190.03,190.03,191.9,193.08
2023-01-05T17:00+00:00,82265.9,123259.09,138825.9,194.67,194.67,194.67,180.1,194.67,194.67,194.67,194.67,190,163.2,190,194.67,261.22,194.67,194.67,168.42,239.99,239.99,239.99,239.99,239.99,239.99,239.99,239.99,239.99,190,190,,,194.67,188.81,188.81,174.76,82.08,48.95,188.81,135.91,163.2,194.67,189.86,190,190,190,190,194.67,194.67
2023-01-05T18:00+00:00,82252.85,123257.31,135965.23,177.98,177.98,177.98,174.24,177.98,177.98,177.98,177.98,173.71,177.98,173.71,177.98,261.79,177.98,177.98,160.07,248.8,248.8,248.8,248.8,248.8,248.8,248.8,248.8,248.8,173.71,173.71,,,177.98,172.28,172.28,170.9,82.12,48.75,172.28,137.05,177.98,177.98,183.38,173.71,173.71,173.71,173.71,177.98,177.98
2023-01-05T19:00+00:00,82315.18,120740.81,131379.66,163.99,163.99,163.99,166.48,163.99,163.99,163.99,163.99,160.05,163.99,160.05,163.99,216.3,163.99,163.99,152.9,200.01,200.01,200.01,200.01,200.01,200.01,200.01,200.01,200.01,160.05,160.05,,,163.99,158.74,158.74,162.19,81.15,48.4,158.74,128.49,163.99,163.99,175.02,160.05,160.05,160.05,160.05,163.99,163.99
2023-01-05T20:00+00:00,82604.78,116628.33,126631.86,152,152,152,153.62,152,152,152,152,148.62,152,148.62,152,205,152,152,167.56,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94,192.94,148.62,148.62,,,152,148.62,148.62,150.76,82.79,47.82,148.62,132.76,152,152,151.65,148.62,148.62,148.62,148.62,152,152
2023-01-05T21:00+00:00,82544.39,107849.18,123009.18,144.64,144.64,144.64,143.3,144.64,144.64,144.64,144.64,141.17,135,141.17,144.64,184.99,144.64,144.64,153,184.99,184.99,184.99,184.99,184.99,184.99,184.99,184.99,184.99,141.17,141.17,,,144.64,141.17,141.17,136.46,80.06,47.4,141.17,131.69,135,144.64,137.8,141.17,141.17,141.17,141.17,144.64,144.64
2023-01-05T22:00+00:00,82453.87,101610.28,117907.34,127,127,127,125.23,127,127,127,127,127,118.9,127,127,160.86,127,127,116.3,160.86,160.86,160.86,160.86,160.86,160.86,160.86,160.86,160.86,127,127,,,127,127,127,127.5,77.12,46.99,127,127,118.9,127,124.29,127,127,127,127,127,127
2023-01-05T23:00+00:00,81905.26,91476.21,115141.19,107.21,107.21,107.21,110.86,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,173.13,107.21,107.21,97,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,107.21,107.21,,,107.21,110.24,110.24,98.38,72.54,37.38,110.24,100.92,107.21,107.21,120.27,95.59,95.59,107.21,107.21,107.21,107.21
2023-01-06T00:00+00:00,81425.84,83859.46,113686.16,101.1,101.1,101.1,105.48,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,170.77,101.1,101.1,88,170.77,170.77,170.77,170.77,170.77,170.77,170.77,170.77,170.77,101.1,101.1,,,101.1,104.29,104.29,93.67,71.22,37.4,104.29,101.1,101.1,101.1,115.94,101.1,101.1,101.1,101.1,101.1,101.1
2023-01-06T01:00+00:00,80969.65,82420.19,113611.2,96.73,96.73,96.73,103.74,96.73,96.73,96.73,96.73,96.73,96.73,96.73,96.73,160,96.73,96.73,79.42,160,160,160,160,160,160,160,160,160,96.73,96.73,,,96.73,99.61,99.61,85.55,70.91,37.41,99.61,96.73,96.73,96.73,107.22,96.73,96.73,96.73,96.73,96.73,96.73
